date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:59:14,4.711182,0.001513457,-0.0614988,0.1861145,23.80695,14.52069,3.305445
2024/07/11_14:59:14,4.731201,0.002156759,-0.0616842,0.1860094,23.90502,14.78981,3.447267
2024/07/11_14:59:14,4.751221,0.002792196,-0.06179514,0.1860143,23.93454,15.15787,3.68296
2024/07/11_14:59:14,4.77124,0.003331481,-0.061974,0.1859838,23.97369,15.54464,3.927317
2024/07/11_14:59:14,4.791016,0.003787902,-0.06209769,0.1859377,24.04996,15.89055,4.166739
2024/07/11_14:59:14,4.811035,0.004017009,-0.06214111,0.1859304,24.08864,16.06437,4.275816
2024/07/11_14:59:14,4.831055,0.004563963,-0.06219482,0.1859651,24.1474,16.42089,4.660326
2024/07/11_14:59:14,4.851074,0.005120449,-0.06226166,0.1860173,24.16657,16.84519,5.206794
2024/07/11_14:59:14,4.871094,0.005372419,-0.06250387,0.1859947,24.23141,17.21253,5.612858
2024/07/11_14:59:14,4.891113,0.00568847,-0.06263927,0.185986,24.36743,17.47312,5.847936
2024/07/11_14:59:14,4.911133,0.005722223,-0.06275842,0.1859778,24.43813,17.56515,5.947158
2024/07/11_14:59:14,4.931152,0.005695697,-0.0629928,0.1860057,24.54184,17.68294,6.136407
2024/07/11_14:59:14,4.951172,0.00566774,-0.06303484,0.1861788,24.52586,17.76278,6.323273
2024/07/11_14:59:14,4.971191,0.005608096,-0.0629891,0.1864156,24.49715,17.80203,6.451842
2024/07/11_14:59:14,4.991211,0.005446305,-0.06295431,0.1865526,24.49078,17.76365,6.513026
2024/07/11_14:59:14,5.01123,0.005332246,-0.06296071,0.1865796,24.50865,17.74206,6.516947
2024/07/11_14:59:14,5.031006,0.005140507,-0.0629724,0.1866079,24.55025,17.63929,6.523633
2024/07/11_14:59:14,5.051025,0.004918698,-0.06293095,0.1866844,24.55151,17.44743,6.414794
2024/07/11_14:59:14,5.071045,0.004578825,-0.06298858,0.1867035,24.61299,17.17504,6.189323
2024/07/11_14:59:15,5.091064,0.004239719,-0.0631659,0.1865974,24.79494,16.87737,5.946973
2024/07/11_14:59:15,5.111084,0.004122306,-0.06328618,0.186518,24.87354,16.74369,5.85267
2024/07/11_14:59:15,5.131104,0.003963114,-0.06345309,0.1863673,24.99671,16.54984,5.695724
2024/07/11_14:59:15,5.151123,0.00390788,-0.06357567,0.1862796,25.09431,16.43538,5.515881
