date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:42:51,3.34375,-0.0301075,-0.08782975,0.2156278,22.90404,-10.22885,-3.592255
2024/07/11_14:42:51,3.36377,-0.02989855,-0.08760419,0.215625,22.78596,-10.03076,-3.457336
2024/07/11_14:42:51,3.383789,-0.02951846,-0.08706398,0.2156187,22.45811,-9.641296,-3.177673
2024/07/11_14:42:51,3.403809,-0.02915113,-0.08643152,0.2155929,22.09955,-9.274994,-2.920898
2024/07/11_14:42:51,3.423828,-0.02872781,-0.08570696,0.2155067,21.76752,-8.903473,-2.669647
2024/07/11_14:42:51,3.443848,-0.02825889,-0.08491556,0.2155019,21.32412,-8.462708,-2.361633
2024/07/11_14:42:51,3.463623,-0.02802737,-0.08439126,0.2155192,21.0703,-8.22049,-2.187408
2024/07/11_14:42:51,3.483643,-0.0274329,-0.0833094,0.2155727,20.42799,-7.664642,-1.807434
2024/07/11_14:42:51,3.503662,-0.02674721,-0.08209419,0.2156829,19.72921,-6.983459,-1.367798
2024/07/11_14:42:51,3.523682,-0.0258934,-0.08077423,0.2157143,19.00107,-6.217316,-0.934845
2024/07/11_14:42:51,3.543701,-0.02491399,-0.07950841,0.2156049,18.27835,-5.326202,-0.4776917
2024/07/11_14:42:51,3.563721,-0.02444431,-0.07886453,0.2155144,17.9367,-4.82019,-0.2290955
2024/07/11_14:42:51,3.58374,-0.02341589,-0.0775482,0.2153021,17.22566,-3.85141,0.2004352
2024/07/11_14:42:51,3.60376,-0.02222582,-0.07623594,0.2150757,16.50755,-2.845856,0.6269962
2024/07/11_14:42:52,3.623779,-0.0210561,-0.07490563,0.2148553,15.78113,-1.809113,1.078906
2024/07/11_14:42:52,3.643799,-0.01988173,-0.07352284,0.2145671,15.01995,-0.8141785,1.497224
2024/07/11_14:42:52,3.663818,-0.01936231,-0.07289464,0.2143656,14.66536,-0.3143005,1.698878
2024/07/11_14:42:52,3.683838,-0.01828941,-0.07168341,0.2139419,13.9611,0.6623908,2.092906
2024/07/11_14:42:52,3.703613,-0.01717439,-0.07024173,0.2136674,13.19562,1.60809,2.579859
2024/07/11_14:42:52,3.723633,-0.01621782,-0.06875183,0.2133968,12.32659,2.51371,3.012995
2024/07/11_14:42:52,3.743652,-0.01534177,-0.06733681,0.2130582,11.45741,3.339675,3.436645
2024/07/11_14:42:52,3.763672,-0.01487765,-0.06654608,0.2128575,11.01232,3.757231,3.660908
2024/07/11_14:42:52,3.783691,-0.01399508,-0.06500119,0.2124169,10.08499,4.60635,4.205703
2024/07/11_14:42:52,3.803711,-0.01325561,-0.06344683,0.2119442,9.190325,5.38868,4.804038
2024/07/11_14:42:52,3.82373,-0.01273806,-0.06216606,0.2114166,8.418852,6.10514,5.440524
2024/07/11_14:42:52,3.84375,-0.01208268,-0.06085191,0.2108437,7.628454,6.779346,6.235899
2024/07/11_14:42:52,3.86377,-0.01194086,-0.06014787,0.2104757,7.261249,7.122747,6.628251
2024/07/11_14:42:52,3.883789,-0.01186104,-0.0591439,0.2097446,6.619387,7.744108,7.298144
2024/07/11_14:42:52,3.903809,-0.01197605,-0.05843198,0.2091502,6.188588,8.260781,7.866319
2024/07/11_14:42:52,3.923828,-0.01209921,-0.05777192,0.2086236,5.882041,8.611197,8.536416
2024/07/11_14:42:52,3.943848,-0.01225051,-0.05745698,0.2083961,5.719427,8.75945,8.866489
2024/07/11_14:42:52,3.963623,-0.01280046,-0.05713076,0.2078703,5.472777,9.001161,9.412489
2024/07/11_14:42:52,3.983643,-0.01356477,-0.0569103,0.2074378,5.371119,9.107965,9.836452
2024/07/11_14:42:52,4.003662,-0.01431501,-0.05672832,0.2072927,5.207936,9.105622,10.19774
2024/07/11_14:42:52,4.023682,-0.01515236,-0.05663079,0.2072087,5.0539,9.048536,10.57953
2024/07/11_14:42:52,4.043701,-0.01598197,-0.0565534,0.2072081,4.973578,8.936251,10.96709
2024/07/11_14:42:52,4.063721,-0.01648378,-0.05648405,0.2071985,4.968697,8.875504,11.14634
2024/07/11_14:42:52,4.08374,-0.01739878,-0.05621644,0.2071938,4.867307,8.75255,11.56322
2024/07/11_14:42:52,4.10376,-0.01834768,-0.05589673,0.2073493,4.671323,8.626776,12.02656
2024/07/11_14:42:52,4.123779,-0.01921181,-0.0557372,0.2074806,4.41534,8.480754,12.56935
2024/07/11_14:42:52,4.143799,-0.01963476,-0.05562417,0.2075418,4.267389,8.439839,12.89662
2024/07/11_14:42:52,4.163818,-0.02044804,-0.0554076,0.2075602,4.046283,8.410746,13.52233
2024/07/11_14:42:52,4.183838,-0.02121535,-0.05525741,0.2075285,3.885777,8.434558,14.06932
2024/07/11_14:42:52,4.203613,-0.02191023,-0.05498267,0.2075706,3.733865,8.508985,14.55809
2024/07/11_14:42:52,4.223633,-0.02253885,-0.05490459,0.2075676,3.579821,8.591568,14.98691
2024/07/11_14:42:52,4.243652,-0.02279594,-0.05484219,0.2075299,3.539739,8.624329,15.18264
2024/07/11_14:42:52,4.263672,-0.02343459,-0.05476333,0.2074633,3.459038,8.726899,15.45167
2024/07/11_14:42:52,4.283691,-0.02399865,-0.05488833,0.2073458,3.423111,8.798295,15.64635
2024/07/11_14:42:52,4.303711,-0.02445837,-0.05507109,0.2071988,3.489213,8.8283,15.81719
2024/07/11_14:42:52,4.32373,-0.0248859,-0.05531308,0.2071643,3.584131,8.859164,15.97247
2024/07/11_14:42:52,4.34375,-0.02510027,-0.055444,0.2071503,3.659681,8.858752,16.02812
2024/07/11_14:42:52,4.36377,-0.02546115,-0.05560748,0.2071164,3.782404,8.83216,16.17566
2024/07/11_14:42:52,4.383789,-0.02583126,-0.05571688,0.2070976,3.8582,8.787862,16.28686
2024/07/11_14:42:52,4.403809,-0.02617241,-0.05591739,0.2071454,3.890566,8.73573,16.36022
2024/07/11_14:42:52,4.423828,-0.02641776,-0.05611531,0.2072146,3.929244,8.685975,16.41343
2024/07/11_14:42:52,4.443848,-0.02652618,-0.05623174,0.2072268,3.989528,8.65202,16.42378
2024/07/11_14:42:52,4.463623,-0.02673238,-0.05641864,0.2072081,4.126881,8.605814,16.46349
2024/07/11_14:42:52,4.483643,-0.02687554,-0.05648715,0.2072148,4.187581,8.583575,16.5547
2024/07/11_14:42:52,4.503662,-0.02696095,-0.0565916,0.2073018,4.216335,8.578987,16.55252
2024/07/11_14:42:52,4.523682,-0.02699389,-0.05665571,0.2073518,4.23318,8.56916,16.56659
2024/07/11_14:42:52,4.543701,-0.02708982,-0.05675018,0.2074607,4.249588,8.534404,16.57246
