date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:16,2.310913,0.009897841,0.002820836,0.1762668,-18.15543,12.03792,-3.370667
2024/07/11_14:34:16,2.330933,0.01002283,0.003467357,0.1754313,-18.58911,12.18355,-3.403717
2024/07/11_14:34:16,2.350952,0.01012743,0.003716317,0.1750036,-18.76434,12.33511,-3.456238
2024/07/11_14:34:16,2.370972,0.01036663,0.004063853,0.1741318,-19.0351,12.62367,-3.579346
2024/07/11_14:34:16,2.390991,0.01067584,0.004407347,0.1732796,-19.20682,12.93089,-3.729462
2024/07/11_14:34:16,2.410889,0.01116519,0.004912392,0.1724953,-19.38608,13.27768,-3.800049
2024/07/11_14:34:16,2.430908,0.01167744,0.005242627,0.1717727,-19.62665,13.62247,-3.831482
2024/07/11_14:34:16,2.450928,0.0119337,0.005318671,0.1714253,-19.71906,13.79244,-3.868988
2024/07/11_14:34:16,2.470947,0.01243794,0.005651379,0.1708036,-19.89212,14.12887,-3.993652
2024/07/11_14:34:16,2.490967,0.01300152,0.006009836,0.1702262,-20.11337,14.45661,-4.110809
2024/07/11_14:34:16,2.510986,0.01354622,0.006380768,0.1696754,-20.38626,14.76552,-4.205048
2024/07/11_14:34:16,2.530884,0.01411002,0.006718473,0.1691287,-20.67032,15.05504,-4.281036
2024/07/11_14:34:16,2.550903,0.014438,0.006856612,0.1688663,-20.78867,15.19631,-4.33725
2024/07/11_14:34:16,2.570923,0.01507865,0.007089133,0.1682367,-21.0249,15.52753,-4.480164
2024/07/11_14:34:16,2.590942,0.01576444,0.007331986,0.1676033,-21.23499,15.919,-4.631439
2024/07/11_14:34:16,2.610962,0.01639685,0.007643141,0.1669913,-21.43192,16.31181,-4.77655
2024/07/11_14:34:16,2.630981,0.01708429,0.007995641,0.1663444,-21.6857,16.66125,-4.871063
2024/07/11_14:34:16,2.651001,0.01740326,0.008122857,0.1660139,-21.80255,16.83834,-4.949097
2024/07/11_14:34:16,2.670898,0.01801204,0.008279504,0.165339,-21.98306,17.1693,-5.07312
2024/07/11_14:34:16,2.690918,0.01849149,0.008498651,0.1646838,-22.09,17.43991,-5.20462
2024/07/11_14:34:16,2.710938,0.01893913,0.008746351,0.1641084,-22.21027,17.65822,-5.31012
2024/07/11_14:34:16,2.730957,0.01928818,0.008933784,0.1636375,-22.36417,17.82786,-5.384613
2024/07/11_14:34:16,2.750977,0.01945214,0.008980753,0.1633863,-22.41373,17.88232,-5.413361
2024/07/11_14:34:16,2.770996,0.0196816,0.009132193,0.1629356,-22.51495,17.98604,-5.486328
2024/07/11_14:34:16,2.790894,0.01986826,0.00927809,0.1625468,-22.64767,18.07014,-5.563538
2024/07/11_14:34:16,2.810913,0.01995033,0.009201505,0.1621662,-22.6788,18.11423,-5.620483
2024/07/11_14:34:16,2.830933,0.0200436,0.009217877,0.1617795,-22.65634,18.09883,-5.643524
2024/07/11_14:34:16,2.850952,0.02000952,0.009191551,0.161663,-22.66788,18.08231,-5.659393
2024/07/11_14:34:16,2.870972,0.01989703,0.009327759,0.1614856,-22.71823,18.01907,-5.64212
2024/07/11_14:34:16,2.890991,0.01964839,0.009411012,0.161349,-22.7081,17.92035,-5.619415
2024/07/11_14:34:16,2.910889,0.01925779,0.009473404,0.16127,-22.71515,17.73845,-5.481567
2024/07/11_14:34:16,2.930908,0.01879532,0.009689397,0.1612281,-22.83072,17.54857,-5.323486
2024/07/11_14:34:16,2.950928,0.01855692,0.00974482,0.1612192,-22.88126,17.46012,-5.258881
2024/07/11_14:34:16,2.970947,0.01803693,0.009726614,0.1612094,-22.89938,17.29354,-5.15918
2024/07/11_14:34:16,2.990967,0.01747853,0.009432076,0.1612054,-22.8454,17.11252,-4.996796
2024/07/11_14:34:16,3.010986,0.01696811,0.009150297,0.1611975,-22.69745,16.92147,-4.842133
2024/07/11_14:34:16,3.030884,0.01638661,0.009141154,0.1612421,-22.54816,16.72482,-4.661896
2024/07/11_14:34:16,3.050903,0.01610911,0.00919502,0.161301,-22.55063,16.62841,-4.561859
2024/07/11_14:34:16,3.070923,0.01544085,0.009121318,0.1614679,-22.57129,16.42387,-4.463257
2024/07/11_14:34:17,3.090942,0.01471865,0.008838799,0.1616147,-22.47928,16.15008,-4.372772
2024/07/11_14:34:17,3.110962,0.01396132,0.00892492,0.1617511,-22.40216,15.79445,-4.24762
2024/07/11_14:34:17,3.130981,0.01330271,0.009233817,0.1619944,-22.53354,15.46556,-4.070648
2024/07/11_14:34:17,3.151001,0.01293948,0.00925543,0.1620976,-22.59714,15.302,-4.027893
2024/07/11_14:34:17,3.170898,0.01220777,0.00910948,0.1622312,-22.58502,14.98497,-3.930176
2024/07/11_14:34:17,3.190918,0.01156065,0.009079662,0.1623434,-22.54199,14.6786,-3.818054
2024/07/11_14:34:17,3.210938,0.01101434,0.009148238,0.1624697,-22.55606,14.42177,-3.686249
2024/07/11_14:34:17,3.230957,0.01073823,0.009136165,0.162503,-22.55484,14.29905,-3.615479
2024/07/11_14:34:17,3.250977,0.010205,0.009025186,0.1625888,-22.54227,14.09245,-3.46994
2024/07/11_14:34:17,3.270996,0.009698635,0.00915812,0.1626877,-22.52609,13.93502,-3.302002
2024/07/11_14:34:17,3.290894,0.009256499,0.009267777,0.1627638,-22.55841,13.7932,-3.138824
2024/07/11_14:34:17,3.310913,0.00886775,0.009248491,0.1628363,-22.57642,13.67252,-2.979706
2024/07/11_14:34:17,3.330933,0.008656817,0.009254466,0.1628863,-22.58224,13.61234,-2.926514
2024/07/11_14:34:17,3.350952,0.008253258,0.009336246,0.1629666,-22.57196,13.49948,-2.817352
2024/07/11_14:34:17,3.370972,0.007902314,0.009320374,0.1630149,-22.59064,13.39223,-2.732513
