InteractionNumber,ElapsedTime,SplitTime,missCount
0,1.065258
7.331429,-0.04099924,-0.1109581,-0.03807269,39.76083,136.6543,351.3939
7.443973,-0.05880917,-0.1190852,-0.04269798,43.43779,148.1691,354.2922
7.548884,-0.07247544,-0.1206718,-0.04630521,43.84787,157.5847,356.7991
7.657521,-0.08888514,-0.1187577,-0.04988898,43.17879,168.4877,358.9416
7.770272,-0.1010374,-0.1157066,-0.05226287,41.45665,176.8432,1.454753
7.882426,-0.10761,-0.114468,-0.05394067,40.95541,180.9454,3.229253
7.983352,-0.1065613,-0.1188213,-0.05370717,43.05863,179.3341,2.238043
8.083859,-0.09911634,-0.1200886,-0.05759109,43.21333,172.3071,359.6736
8.195531,-0.08733001,-0.1206665,-0.06177872,42.88269,162.8062,355.2622
8.295936,-0.07989231,-0.1204409,-0.06596301,42.56775,157.995,353.3309
8.408757,-0.07658903,-0.1160677,-0.07385707,40.20755,157.4665,354.4304
8.509522,-0.0750429,-0.1101673,-0.0793642,37.29848,158.4032,355.9052
8.60958,-0.07765642,-0.1043809,-0.0835328,35.11256,160.8501,357.6278
8.709886,-0.09300594,-0.09966884,-0.0876742,34.43528,171.8873,3.045086
8.810082,-0.100232,-0.08234265,-0.09754605,26.67187,178.3919,6.600271
8.910493,-0.09577137,-0.06600548,-0.0994649,20.68848,175.6241,6.634686
9.01093,-0.08137455,-0.05434771,-0.09878342,16.35515,166.9641,5.414946
9.11114,-0.06294256,-0.04447899,-0.09437951,11.27459,155.0269,3.844765
9.211614,-0.0502108,-0.0361393,-0.08791323,6.585339,145.0466,3.716924
9.323873,-0.04387238,-0.03385208,-0.08171075,5.441819,138.0986,2.06057
9.424037,-0.04375942,-0.0369712,-0.07934336,6.90031,135.2009,0.4851461
9.524325,-0.048888,-0.04656344,-0.08088002,11.50199,136.3353,358.0899
9.625285,-0.06384225,-0.05519635,-0.08697202,16.37519,145.0641,358.8166
9.737203,-0.08597171,-0.06010608,-0.09578615,18.42956,159.0036,0.5266783
9.837487,-0.1051475,-0.06878036,-0.09823228,22.15647,170.3166,2.535159
9.937533,-0.1212331,-0.07891532,-0.09584346,27.06593,180.714,5.015682
10.03781,-0.1309841,-0.07777543,-0.09415518,25.8627,187.9289,6.417692
10.13831,-0.1337897,-0.0695616,-0.09116391,21.97654,190.8408,6.66023
10.23834,-0.1324468,-0.0598274,-0.08665353,17.78364,191.678,6.629013
10.33956,-0.1287514,-0.05276025,-0.08076581,14.74025,191.5312,6.920507
10.45143,-0.1224117,-0.047329,-0.07432695,12.46152,189.5452,7.969024
10.5518,-0.1098962,-0.04658475,-0.06987938,12.36157,183.1876,6.687806
10.65192,-0.09486054,-0.0478964,-0.06553216,12.88839,175.3413,4.522201
10.7525,-0.08205807,-0.04823155,-0.06175596,13.13211,168.6855,3.519179
10.86551,-0.06309752,-0.04673448,-0.05550334,11.93514,157.9023,2.181686
10.97762,-0.04874617,-0.03797075,-0.04950958,6.796478,149.5508,0.9873481
11.07814,-0.04621198,-0.02908266,-0.04706545,2.54544,147.7056,0.576709
11.17878,-0.05237758,-0.01907898,-0.05077027,357.6404,150.9283,1.638322
11.27901,-0.0598981,-0.01222707,-0.05512676,353.6519,154.2811,2.536163
11.37994,-0.06390888,-0.008425707,-0.05852178,352.0877,155.8672,2.594141
11.49184,-0.06442857,-0.006774669,-0.06218569,351.4381,155.4688,2.945926
11.60439,-0.06896219,-0.002795784,-0.0664712,349.6945,157.6174,3.49329
11.7064,-0.07802234,-0.001883298,-0.07266323,349.6542,163.2003,3.707043
11.81736,-0.09137213,-0.006850345,-0.078786,352.6186,170.6011,3.437873
11.91769,-0.1122855,-0.01902071,-0.08201898,0.337133,182.3535,3.593098
12.03131,-0.1382087,-0.03150509,-0.08104072,6.352598,197.1848,3.599181
12.14339,-0.1664872,-0.03498016,-0.06753482,8.071905,218.3189,5.175412
12.24355,-0.1886986,-0.03196529,-0.03888341,4.621297,244.078,8.567144
12.3443,-0.195072,-0.03081049,-0.009415826,1.881097,264.8563,10.8332
12.45666,-0.1916784,-0.03471397,0.003029836,3.456021,273.8487,11.32888
12.56943,-0.1882204,-0.03729172,-0.01057637,5.366326,267.7681,13.3915
12.66959,-0.173817,-0.0458615,-0.05017772,10.16184,241.4204,12.43212
12.76982,-0.1378759,-0.06134519,-0.08158277,18.40489,210.7402,8.344255
12.87,-0.09996133,-0.07960661,-0.08757453,28.46809,187.0653,3.009395
12.9706,-0.07364627,-0.08530114,-0.08679555,30.01493,170.7652,359.5636
13.07162,-0.05679839,-0.08636806,-0.08142764,30.03987,160.9936,358.0446
