InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
436.9814,0.6021422,0.01577384,0.8674729,344.0521,99.99449,2.870904,,-15.9479,99.99449,2.870904
437.0894,0.6070734,0.01364519,0.8922873,343.9474,91.01642,2.395033,,-16.0526,91.01642,2.395033
437.2062,0.6088452,0.01182085,0.9096603,344.1123,80.67042,3.939633,,-15.8877,80.67042,3.939633
437.3266,0.6070613,0.0110025,0.9062575,345.0371,71.93376,4.389055,,-14.9629,71.93376,4.389055
437.4436,0.6043559,0.008461075,0.8848722,345.9083,64.34385,4.168386,,-14.0917,64.34385,4.168386
437.5711,0.6073354,0.0107124,0.8584327,344.542,63.09282,2.376656,,-15.458,63.09282,2.376656
437.6714,0.6100171,0.01416933,0.8469185,342.8311,64.30303,2.366084,,-17.1689,64.30303,2.366084
437.7833,0.6053044,0.01886768,0.8498229,337.2202,58.98105,1.114852,,-22.7798,58.98105,1.114852
437.8969,0.5985059,0.0183464,0.8521175,337.3713,56.04243,1.662187,,-22.6287,56.04243,1.662187
438.0231,0.5841315,0.0180027,0.8422293,337.42,53.25266,1.9903,,-22.58,53.25266,1.9903
438.1258,0.5633901,0.02287017,0.825306,330.6514,49.91561,2.820746,,-29.3486,49.91561,2.820746
438.2335,0.5379797,0.02052581,0.8020406,325.0799,49.55095,3.409353,,-34.9201,49.55095,3.409353
438.3351,0.5166835,0.02411183,0.7870464,324.8972,54.192,0.7647226,,-35.1028,54.192,0.7647226
438.4362,0.4885672,0.02716459,0.7800718,326.9355,59.39404,358.888,,-33.0645,59.39404,-1.112
438.5596,0.4406169,0.02431262,0.7807409,327.3994,65.05738,357.6549,,-32.6006,65.05738,-2.3451
438.6665,0.3909543,0.01874447,0.7901899,327.9145,69.0891,356.546,,-32.0855,69.0891,-3.454
438.7732,0.327837,0.02031185,0.8032023,328.1018,70.37978,357.139,,-31.8982,70.37978,-2.861
438.8991,0.2593087,0.02567049,0.8124523,327.7952,67.40186,358.3496,,-32.2048,67.40186,-1.6504
439.0257,0.1949431,0.02721925,0.8045735,330.1431,64.90585,358.802,,-29.8569,64.90585,-1.198
439.1485,0.1350829,0.02284739,0.7827047,331.8103,63.25707,359.1844,,-28.1897,63.25707,-0.8156
439.266,0.08542608,0.01686664,0.7542601,331.7791,61.47392,0.3962085,,-28.2209,61.47392,0.3962085
439.3867,0.03284778,0.01612896,0.7168803,330.2559,59.22908,1.820286,,-29.7441,59.22908,1.820286
439.4917,-0.006702429,0.02306016,0.6904166,328.3023,57.09169,2.891797,,-31.6977,57.09169,2.891797
439.612,-0.05442212,0.0289731,0.6659819,327.7511,54.07768,3.570461,,-32.2489,54.07768,3.570461
439.7214,-0.1016467,0.03474295,0.6529467,326.5874,51.21187,3.929933,,-33.4126,51.21187,3.929933
439.8253,-0.1444263,0.03411831,0.6473876,325.1741,50.66782,3.395047,,-34.8259,50.66782,3.395047
439.9419,-0.1917867,0.030396,0.6484677,324.6089,53.13624,1.353863,,-35.3911,53.13624,1.353863
440.0512,-0.2388887,0.03282578,0.6526431,323.9709,56.24979,359.1437,,-36.0291,56.24979,-0.8563
440.1515,-0.2781942,0.03294971,0.6582394,325.2018,56.38927,359.2674,,-34.7982,56.38927,-0.7326
440.2848,-0.3200431,0.03689217,0.6583933,325.5023,55.65002,0.3277698,,-34.4977,55.65002,0.3277698
440.4022,-0.3521555,0.0386491,0.6452761,325.7852,54.78443,0.3797812,,-34.2148,54.78443,0.3797812
440.5296,-0.3746439,0.03653963,0.619604,325.3996,53.68316,0.9379985,,-34.6004,53.68316,0.9379985
440.6544,-0.3876015,0.03367778,0.5858638,324.5313,52.66785,0.7313074,,-35.4687,52.66785,0.7313074
440.783,-0.3962147,0.03441798,0.5528592,323.4209,50.60852,2.12834,,-36.5791,50.60852,2.12834
440.8927,-0.3984892,0.03408884,0.5240629,322.3952,49.18727,2.196411,,-37.6048,49.18727,2.196411
441.0055,-0.394981,0.03450471,0.502409,322.6804,48.46553,1.241077,,-37.3196,48.46553,1.241077
441.1154,-0.3914093,0.03335339,0.4855512,323.5865,47.75608,0.2570271,,-36.4135,47.75608,0.2570271
441.2158,-0.3898194,0.03353991,0.4739059,323.353,47.90344,359.6118,,-36.647,47.90344,-0.3882
441.3417,-0.385899,0.03193264,0.466203,324.1579,50.41645,358.5987,,-35.8421,50.41645,-1.4013
441.442,-0.3825932,0.03079777,0.4647739,325.1371,53.1136,358.144,,-34.8629,53.1136,-1.856
441.5656,-0.3748846,0.02891858,0.4630498,327.0451,62.28737,357.5941,,-32.9549,62.28737,-2.4059
441.6916,-0.3659389,0.02801889,0.4603136,329.9883,79.69582,356.0202,,-30.0117,79.69582,-3.9798
441.7924,-0.3588278,0.02397355,0.4693599,331.4523,92.52834,355.299,,-28.5477,92.52834,-4.701
441.899,-0.3505014,0.02270976,0.4864638,333.3369,105.6733,355.2362,,-26.6631,105.6733,-4.7638
442.0205,-0.3408264,0.02263075,0.507972,334.9289,122.229,355.3318,,-25.0711,122.229,-4.6682
442.1349,-0.3366905,0.02374472,0.5200439,333.3472,136.0756,355.6792,,-26.6528,136.0756,-4.3208
442.2555,-0.3401619,0.02071486,0.5211508,334.7344,149.8148,356.8453,,-25.2656,149.8148,-3.1547
442.3576,-0.3504363,0.01292313,0.5146855,339.2092,158.9952,356.9637,,-20.7908,158.9952,-3.0363
442.4594,-0.3636898,0.008231035,0.5054631,341.9704,167.6817,358.1754,,-18.0296,167.6817,-1.8246
442.571,-0.3785777,-0.0032533,0.4992738,346.0675,178.634,359.0222,,-13.9325,178.634,-0.9778
442.6712,-0.3853609,-0.006524041,0.4976884,350.0058,189.4868,359.9043,,-9.9942,-170.5132,-0.0957
442.7725,-0.3865607,-0.003154841,0.4988068,349.9362,201.6558,0.7690328,,-10.0638,-158.3442,0.7690328
442.8969,-0.3728308,-0.00912588,0.5025331,350.8656,216.8774,359.9386,,-9.1344,-143.1226,-0.0614
442.9973,-0.3516444,-0.008138587,0.5039844,351.5363,228.4801,359.9286,,-8.4637,-131.5199,-0.0714
443.1108,-0.3239402,-0.00337432,0.5054339,351.1866,240.8156,359.0159,,-8.8134,-119.1844,-0.9841
443.2124,-0.3020941,-0.002492038,0.5113274,350.368,249.9541,358.3441,,-9.632,-110.0459,-1.6559
443.3351,-0.2796019,0.000227646,0.5297559,350.4045,258.3514,0.2606029,,-9.5955,-101.6486,0.2606029
443.4473,-0.2627144,0.00116952,0.559114,350.8676,265.2569,0.0598081,,-9.1324,-94.7431,0.0598081
443.5478,-0.2526545,0.000266542,0.589009,350.2027,271.7949,0.1833269,,-9.7973,-88.2051,0.1833269
443.6723,-0.2384299,-9.13E-05,0.6362939,349.8544,282.9502,359.4316,,-10.1456,-77.0498,-0.5684
443.7765,-0.2290986,0.000545077,0.6623355,349.3344,292.2489,358.5167,,-10.6656,-67.7511,-1.4833
443.8861,-0.2194,0.002896263,0.6805332,348.8392,301.0363,359.4563,,-11.1608,-58.9637,-0.5437
443.9901,-0.2133338,0.003296947,0.6884348,347.5628,306.8942,359.6505,,-12.4372,-53.1058,-0.3495
444.1108,-0.206651,0.005892367,0.6923405,347.3676,313.8922,0.1009986,,-12.6324,-46.1078,0.1009986
444.2137,-0.200201,0.005945864,0.6936069,346.9048,319.1512,0.4192819,,-13.0952,-40.8488,0.4192819
444.3406,-0.1918336,0.006107725,0.692868,346.5222,323.9617,0.3416751,,-13.4778,-36.0383,0.3416751
444.4492,-0.180512,0.005336207,0.6910267,346.5043,329.5613,0.6259132,,-13.4957,-30.4387,0.6259132
444.5526,-0.1703777,0.002976539,0.686048,348.0481,333.8084,0.9913505,,-11.9519,-26.1916,0.9913505
444.6649,-0.1598677,0.002129724,0.6768832,348.537,337.396,0.9215765,,-11.463,-22.604,0.9215765
444.7662,-0.1502262,0.003581784,0.6661479,348.4998,338.7389,0.7331477,,-11.5002,-21.2611,0.7331477
444.8893,-0.1348059,0.001055925,0.6517017,347.8997,340.5722,359.5257,,-12.1003,-19.4278,-0.4743
445.0119,-0.1121905,0.002217451,0.6391493,348.1272,342.4292,359.9598,,-11.8728,-17.5708,-0.0402
445.139,-0.08840957,0.002432197,0.6276805,348.2961,342.2864,359.7181,,-11.7039,-17.7136,-0.2819
445.2424,-0.06299555,0.000680498,0.6204322,348.0346,339.3418,0.7063776,,-11.9654,-20.6582,0.7063776
445.3639,-0.02589431,-0.005412812,0.622691,347.7622,335.8575,1.133941,,-12.2378,-24.1425,1.133941
445.4645,0.006694714,-0.004980099,0.6282303,348.9069,334.0087,1.697343,,-11.0931,-25.9913,1.697343
445.5663,0.03626558,-0.007003833,0.6328726,348.9989,334.766,1.714897,,-11.0011,-25.234,1.714897
445.6681,0.06015455,-0.00545875,0.6350216,349.3705,337.4092,1.746698,,-10.6295,-22.5908,1.746698
445.7784,0.07452147,-0.00388567,0.6383491,348.9064,339.8198,1.126079,,-11.0936,-20.1802,1.126079
445.9002,0.07355221,-0.004453968,0.6440515,347.7528,340.3362,1.178723,,-12.2472,-19.6638,1.178723
446.0279,0.06280291,-0.006239646,0.6479352,350.0155,342.0818,1.17912,,-9.9845,-17.9182,1.17912
446.1396,0.04459538,-0.003870982,0.6458297,351.0712,343.3972,1.85252,,-8.9288,-16.6028,1.85252
446.2404,0.01811821,-0.005002694,0.636764,352.2324,341.56,2.108691,,-7.7676,-18.44,2.108691
446.3427,-0.013885,-0.007628835,0.6254914,353.5621,338.6272,1.594907,,-6.4379,-21.3728,1.594907
446.4451,-0.04393623,-0.01151007,0.6186048,354.2923,333.8011,2.725754,,-5.7077,-26.1989,2.725754
446.5703,-0.07974036,-0.007247682,0.6171134,354.9825,323.2629,2.226639,,-5.0175,-36.7371,2.226639
446.679,-0.1146256,-0.003782539,0.6206303,353.5478,309.5481,0.873063,,-6.4522,-50.4519,0.873063
446.8053,-0.1537894,-0.000742845,0.628956,351.3639,289.2708,0.7210718,,-8.6361,-70.7292,0.7210718
446.9069,-0.1787846,0.003308719,0.6347736,349.9933,270.1578,1.150731,,-10.0067,-89.8422,1.150731
447.0092,-0.1916204,0.009192438,0.641607,348.0588,252.3688,0.9306315,,-11.9412,-107.6312,0.9306315
447.1312,-0.1901798,0.01091926,0.6490533,346.8969,234.6393,1.72067,,-13.1031,-125.3607,1.72067
447.2362,-0.1761744,0.01134186,0.6521702,346.5354,221.2624,1.811837,,-13.4646,-138.7376,1.811837
447.3696,-0.1366707,0.01006689,0.6581433,348.3548,201.8481,0.9729351,,-11.6452,-158.1519,0.9729351
447.4725,-0.0999613,0.008824113,0.6651506,347.957,187.6378,1.754531,,-12.043,-172.3622,1.754531
447.5813,-0.05725294,0.01043911,0.6755195,346.8275,172.5571,2.069661,,-13.1725,172.5571,2.069661
447.6822,-0.02050348,0.0126499,0.6844387,344.9292,160.8622,2.901339,,-15.0708,160.8622,2.901339
447.7979,0.01749969,0.01226014,0.6955222,344.986,148.8705,2.280847,,-15.014,148.8705,2.280847
447.92,0.05348819,0.008013164,0.7069955,345.1817,136.8963,1.920899,,-14.8183,136.8963,1.920899
448.0204,0.07425428,0.01128739,0.7127499,345.1732,126.496,3.107038,,-14.8268,126.496,3.107038
448.1215,0.08712192,0.009935795,0.7142404,346.2513,116.0988,2.795876,,-13.7487,116.0988,2.795876
448.2261,0.09412938,0.009426159,0.7099687,346.7229,105.5775,3.207668,,-13.2771,105.5775,3.207668
448.3369,0.0962129,0.008257996,0.6986939,347.712,93.07721,3.312735,,-12.288,93.07721,3.312735
448.4432,0.09454366,0.008875204,0.6893716,348.0219,81.02129,3.182644,,-11.9781,81.02129,3.182644
448.5588,0.09056669,0.004196987,0.6829578,349.5008,66.95696,3.422627,,-10.4992,66.95696,3.422627
448.6774,0.08245263,-0.001147781,0.6819045,351.4677,54.7683,3.179677,,-8.5323,54.7683,3.179677
448.7998,0.06986894,-0.000559614,0.6875624,352.1529,42.86848,2.158407,,-7.8471,42.86848,2.158407
448.9225,0.05483082,-0.001601162,0.6982319,353.5773,34.80199,1.071188,,-6.4227,34.80199,1.071188
449.0473,0.04221285,0.002263719,0.7085028,352.6001,33.47848,1.582308,,-7.3999,33.47848,1.582308
449.1503,0.0344674,0.001154142,0.7197778,352.869,37.12412,1.387472,,-7.131,37.12412,1.387472
449.2572,0.02367714,0.001572587,0.7394032,352.6394,38.57597,0.1819825,,-7.3606,38.57597,0.1819825
449.3598,0.01536142,0.003628067,0.7666974,350.9983,36.17968,0.04659766,,-9.0017,36.17968,0.04659766
449.4615,0.018955,0.003114881,0.7873923,349.9056,33.22555,359.2552,,-10.0944,33.22555,-0.7448
449.5617,0.02278037,0.000631735,0.8082471,348.7718,30.00439,358.7565,,-11.2282,30.00439,-1.2435
449.6626,0.02698623,-0.004969223,0.8265191,347.2695,28.47099,358.8254,,-12.7305,28.47099,-1.1746
449.79,0.02784301,-0.01329301,0.8504773,347.2356,27.22916,358.5417,,-12.7644,27.22916,-1.4583
449.9159,0.01973751,-0.01841445,0.8653243,351.3847,24.14876,358.4875,,-8.6153,24.14876,-1.5125
450.0279,-0.000887103,-0.01331625,0.8684635,351.3784,19.00601,0.24248,,-8.6216,19.00601,0.24248
450.1434,-0.02923243,-0.008533685,0.8545761,351.1041,15.85721,0.4123768,,-8.8959,15.85721,0.4123768
450.2638,-0.06523696,-0.01056482,0.8171998,350.7886,14.13515,0.3044116,,-9.2114,14.13515,0.3044116
450.3885,-0.09188011,-0.01570445,0.7620286,350.915,17.59291,1.259735,,-9.085,17.59291,1.259735
450.4918,-0.1044784,-0.02242601,0.7134315,350.3572,23.46163,0.9301078,,-9.6428,23.46163,0.9301078
450.6159,-0.1176723,-0.02434424,0.6611619,350.6221,30.25653,1.171995,,-9.3779,30.25653,1.171995
450.7176,-0.1282626,-0.02111936,0.6294626,351.4532,32.58012,0.9381019,,-8.5468,32.58012,0.9381019
450.8404,-0.1450961,-0.01646531,0.6031868,351.1194,33.03315,1.104915,,-8.8806,33.03315,1.104915
450.9522,-0.1686943,-0.01305782,0.5913948,350.6902,31.5713,0.837321,,-9.3098,31.5713,0.837321
451.0674,-0.1953608,-0.01264249,0.5878847,349.202,29.06445,0.451312,,-10.798,29.06445,0.451312
451.1918,-0.2227899,-0.008265363,0.5893398,348.0457,26.6879,358.8892,,-11.9543,26.6879,-1.1108
451.2933,-0.2413612,-0.01226837,0.5906078,347.6314,25.65214,358.315,,-12.3686,25.65214,-1.685
451.4164,-0.2613698,-0.01386061,0.5937487,347.4562,24.10637,358.7279,,-12.5438,24.10637,-1.2721
451.5193,-0.2735622,-0.01285143,0.5956659,349.56,23.37518,358.6102,,-10.44,23.37518,-1.3898
451.6293,-0.2841639,-0.008989093,0.5980718,348.9006,24.32005,358.9871,,-11.0994,24.32005,-1.0129
451.7317,-0.2911658,-0.004785426,0.6012595,348.2657,25.7426,359.7811,,-11.7343,25.7426,-0.2189
451.8561,-0.2949103,-0.001500132,0.6089706,347.3385,26.6106,0.87756,,-12.6615,26.6106,0.87756
451.9577,-0.2915344,0.000623122,0.61074,349.4573,28.71294,0.2773072,,-10.5427,28.71294,0.2773072
452.0847,-0.2886319,0.006280052,0.6052983,348.98,28.97967,357.348,,-11.02,28.97967,-2.652
452.207,-0.2806184,0.009259001,0.5990323,349.1491,29.09471,356.0629,,-10.8509,29.09471,-3.9371
452.3103,-0.2731232,0.01261381,0.5906475,348.3417,30.87516,355.9518,,-11.6583,30.87516,-4.0482
452.4228,-0.27002,0.01771169,0.5797212,345.9519,35.25863,355.1667,,-14.0481,35.25863,-4.8333
452.5355,-0.2753019,0.02071928,0.5750055,344.2533,38.56709,355.2664,,-15.7467,38.56709,-4.7336
452.6457,-0.2851151,0.02150126,0.5736738,344.3789,38.61286,356.6538,,-15.6211,38.61286,-3.3462
452.7591,-0.293655,0.0221564,0.5720211,344.0151,39.2289,357.8703,,-15.9849,39.2289,-2.1297
452.882,-0.3031593,0.02283129,0.5680547,343.3536,38.53162,357.5622,,-16.6464,38.53162,-2.4378
453.0011,-0.3114504,0.02175379,0.5636604,343.4787,36.98648,357.0543,,-16.5213,36.98648,-2.9457
453.1383,-0.320871,0.01842128,0.5580521,343.8946,34.67332,356.1342,,-16.1054,34.67332,-3.8658
453.2452,-0.3302488,0.01102969,0.5516027,346.484,34.16118,354.6117,,-13.516,34.16118,-5.3883
453.3611,-0.3435173,0.01436139,0.5476966,344.8927,36.79094,355.6057,,-15.1073,36.79094,-4.3943
453.473,-0.3597468,0.01677803,0.5493184,344.2596,38.52029,357.1653,,-15.7404,38.52029,-2.8347
453.6078,-0.3715246,0.01239575,0.549282,347.7355,42.70236,358.076,,-12.2645,42.70236,-1.924
453.7214,-0.3648571,-0.000247459,0.5387312,355.4648,52.11357,356.6404,,-4.5352,52.11357,-3.3596
453.8241,-0.3516276,0.001396117,0.5341777,353.281,58.58641,354.3631,,-6.719,58.58641,-5.6369
453.9448,-0.333075,3.05E-06,0.5403791,353.2744,59.90709,353.7262,,-6.7256,59.90709,-6.2738
454.0473,-0.3116002,-0.002991941,0.5536678,355.9779,54.11034,353.8838,,-4.0221,54.11034,-6.1162
454.1493,-0.2947951,-0.004572866,0.5627093,358.7499,47.76292,352.5312,,-1.2501,47.76292,-7.4688
454.2495,-0.288044,-0.007646373,0.566371,0.1536841,44.73926,352.4593,,0.1536841,44.73926,-7.5407
454.3514,-0.291098,-0.01059623,0.5671555,1.616855,43.97045,353.1042,,1.616855,43.97045,-6.8958
454.4754,-0.3049813,-0.01341004,0.5669616,2.668974,44.65672,354.5698,,2.668974,44.65672,-5.4302
454.5878,-0.3225771,-0.01844865,0.5617683,3.053337,47.32522,354.3196,,3.053337,47.32522,-5.6804
454.7135,-0.352468,-0.02773718,0.5579727,4.179818,48.88125,354.1978,,4.179818,48.88125,-5.8022
454.8391,-0.3903954,-0.02962396,0.5513754,5.014056,47.88011,353.3029,,5.014056,47.88011,-6.6971
454.9676,-0.4317423,-0.02642432,0.5375498,4.585927,46.02165,351.5398,,4.585927,46.02165,-8.4602
455.0919,-0.4734582,-0.0243979,0.5209891,3.056533,42.28734,350.6495,,3.056533,42.28734,-9.3505
455.1926,-0.509549,-0.02544174,0.5058879,2.096853,36.58343,350.7795,,2.096853,36.58343,-9.2205
455.2992,-0.5441282,-0.0231764,0.4866502,1.579768,30.27296,351.3165,,1.579768,30.27296,-8.6835
455.4033,-0.5631724,-0.01701,0.4675069,1.131759,29.41118,351.3351,,1.131759,29.41118,-8.6649
455.5271,-0.5859853,-0.01346536,0.4417199,1.308291,28.43768,350.72,,1.308291,28.43768,-9.28
455.6496,-0.6057096,-0.01427602,0.4196219,1.909308,27.00696,351.2515,,1.909308,27.00696,-8.7485
455.7649,-0.6126912,-0.018894,0.4028108,4.41434,29.95687,349.8302,,4.41434,29.95687,-10.1698
455.876,-0.6091253,-0.02247539,0.3826583,7.421988,43.6436,352.5195,,7.421988,43.6436,-7.4805
455.9788,-0.6060939,-0.02150951,0.3573785,7.201134,60.81177,357.2965,,7.201134,60.81177,-2.7035
456.0991,-0.6043807,-0.022421,0.3272548,7.664545,79.36742,0.7404317,,7.664545,79.36742,0.7404317
456.2185,-0.6002426,-0.01933116,0.3016814,5.415512,100.7888,3.15767,,5.415512,100.7888,3.15767
456.329,-0.5985969,-0.01821756,0.291402,4.156367,118.8651,3.234801,,4.156367,118.8651,3.234801
456.4344,-0.5994603,-0.01575605,0.2994635,2.80352,135.5182,2.917562,,2.80352,135.5182,2.917562
456.5417,-0.5986792,-0.01308811,0.3240679,1.989877,153.7832,2.474306,,1.989877,153.7832,2.474306
456.6662,-0.6017806,-0.008969744,0.3592248,1.146154,173.9001,2.967088,,1.146154,173.9001,2.967088
456.7674,-0.6133288,-0.007714211,0.3904043,0.8469923,188.9299,3.498129,,0.8469923,-171.0701,3.498129
456.8934,-0.638901,-0.005912403,0.433108,358.9175,207.3248,2.604123,,-1.0825,-152.6752,2.604123
456.9936,-0.6631585,-0.003943905,0.4740399,358.288,221.8717,2.55975,,-1.712,-138.1283,2.55975
457.0944,-0.6847105,-0.004129095,0.5202799,357.6536,235.3421,2.338593,,-2.3464,-124.6579,2.338593
457.2205,-0.7051745,-0.002824802,0.5816313,356.9196,251.2975,2.564323,,-3.0804,-108.7025,2.564323
457.3368,-0.7133372,-0.003714039,0.6340801,356.9641,264.7796,2.371201,,-3.0359,-95.2204,2.371201
457.4546,-0.706921,-0.001832253,0.6814144,357.7371,280.1765,1.971013,,-2.2629,-79.8235,1.971013
457.5692,-0.6881019,-0.004596463,0.7071714,358.2868,291.5331,2.690698,,-1.7132,-68.4669,2.690698
457.6696,-0.6668575,-0.00926423,0.7143536,359.8112,296.8863,3.334457,,-0.1888,-63.1137,3.334457
457.7758,-0.6416709,-0.01523114,0.7090344,1.221576,298.6641,3.882644,,1.221576,-61.3359,3.882644
457.8986,-0.6063915,-0.02076904,0.6922551,3.305101,299.1758,3.92918,,3.305101,-60.8242,3.92918
458.027,-0.565099,-0.03122845,0.6723571,5.03336,299.103,3.565523,,5.03336,-60.897,3.565523
458.1368,-0.5200275,-0.03716099,0.659207,7.122303,298.5883,4.51369,,7.122303,-61.4117,4.51369
458.2456,-0.4636943,-0.03850384,0.651111,9.543017,297.3956,5.099422,,9.543017,-62.6044,5.099422
458.3495,-0.4094298,-0.04178971,0.6497938,8.868537,295.7945,4.840031,,8.868537,-64.2055,4.840031
458.4577,-0.3458579,-0.05203637,0.6559735,9.837403,292.9915,5.088893,,9.837403,-67.0085,5.088893
458.5717,-0.2835809,-0.05139866,0.6702814,9.966122,290.8847,5.356564,,9.966122,-69.1153,5.356564
458.6875,-0.2177709,-0.04761092,0.6808622,10.83758,290.7684,4.687108,,10.83758,-69.2316,4.687108
458.7894,-0.1576865,-0.03779851,0.6845335,11.4835,292.3946,5.547931,,11.4835,-67.6054,5.547931
458.8966,-0.09018286,-0.03183063,0.6832613,11.32291,294.7468,5.793386,,11.32291,-65.2532,5.793386
458.9999,-0.02941981,-0.03406543,0.6767173,11.19212,296.7626,5.729508,,11.19212,-63.2374,5.729508
459.109,0.04502388,-0.03937691,0.6619875,10.64305,300.453,4.670094,,10.64305,-59.547,4.670094
459.2221,0.1177551,-0.03669341,0.6431437,8.452247,305.7787,2.938864,,8.452247,-54.2213,2.938864
459.3257,0.1802328,-0.03344703,0.6265338,8.710971,309.2261,2.405918,,8.710971,-50.7739,2.405918
459.4424,0.2557024,-0.02705045,0.6124234,10.16206,310.7191,4.149051,,10.16206,-49.2809,4.149051
459.5727,0.3382849,-0.02559014,0.6103406,10.01838,309.3333,3.266835,,10.01838,-50.6667,3.266835
459.687,0.3971649,-0.03165479,0.6248616,9.190236,308.4928,2.674559,,9.190236,-51.5072,2.674559
459.7946,0.4395373,-0.03024004,0.6428614,7.176741,304.3964,1.185819,,7.176741,-55.6036,1.185819
459.9043,0.469502,-0.02213971,0.6584241,9.079207,303.2412,0.5376303,,9.079207,-56.7588,0.5376303
460.0241,0.4906463,-0.01806783,0.6727821,6.92409,299.3489,359.3337,,6.92409,-60.6511,-0.6663
460.1385,0.4987852,-0.02362591,0.6762044,9.430931,299.1288,357.7099,,9.430931,-60.8712,-2.2901
460.2617,0.5009754,-0.02713935,0.6736549,10.68286,304.4632,356.939,,10.68286,-55.5368,-3.061
460.3626,0.4995463,-0.0275653,0.6654926,10.8207,312.918,359.7755,,10.8207,-47.082,-0.2245
460.4654,0.4990297,-0.0250443,0.6538186,10.73672,321.6571,1.680933,,10.73672,-38.3429,1.680933
460.591,0.4978939,-0.02239106,0.6477607,9.147382,331.4519,1.768969,,9.147382,-28.5481,1.768969
460.6922,0.4973987,-0.02410602,0.6467732,9.685134,337.657,0.7111003,,9.685134,-22.343,0.7111003
460.8043,0.4958734,-0.02431516,0.6476065,9.779687,342.189,1.043019,,9.779687,-17.811,1.043019
460.9178,0.5018504,-0.02696693,0.6446356,10.72402,345.3087,1.21532,,10.72402,-14.6913,1.21532
461.028,0.5120038,-0.02870743,0.6383479,10.9254,347.3925,1.544443,,10.9254,-12.6075,1.544443
461.1412,0.52281,-0.02701958,0.6297623,10.68158,347.828,0.02321911,,10.68158,-12.172,0.02321911
461.2609,0.5326014,-0.02628311,0.6188242,10.03582,346.407,359.6212,,10.03582,-13.593,-0.3788
461.3701,0.534506,-0.02315445,0.605925,9.270352,342.8113,359.2881,,9.270352,-17.1887,-0.7119
461.4899,0.5263029,-0.0180863,0.5882862,7.180471,332.2698,0.2790201,,7.180471,-27.7302,0.2790201
461.5914,0.5196058,-0.01253387,0.572458,4.758277,319.1812,0.3894603,,4.758277,-40.8188,0.3894603
461.6938,0.5166225,-0.007804577,0.5563071,2.452789,303.9175,359.8976,,2.452789,-56.0825,-0.1024
461.8172,0.5150502,-0.001393292,0.5375768,358.6665,282.6544,359.7181,,-1.3335,-77.3456,-0.2819
461.9211,0.5171136,0.002381931,0.5238543,356.1395,264.4,359.4789,,-3.8605,-95.6,-0.5211
462.0443,0.5228515,0.005089439,0.5097163,354.3388,242.3238,359.3556,,-5.6612,-117.6762,-0.6444
462.1691,0.5307037,0.006393066,0.500536,352.8154,221.028,0.5585254,,-7.1846,-138.972,0.5585254
