InteractionNumber,ElapsedTime,SplitTime,missCount
24.7714,0.4066892,-0.01819893,0.1217404,1.023815,195.4977,358.7577
24.87194,0.4183923,-0.01361319,0.1337648,359.6501,197.2516,358.0713
24.97265,0.4294216,-0.01184077,0.1383241,359.1426,200.2169,356.8158
25.08447,0.4447956,-0.01231123,0.1310788,359.4019,200.9547,358.3743
25.18511,0.4684206,-0.01359344,0.1055766,0.1679821,196.4091,0.7698321
25.2852,0.5000851,-0.01492517,0.06781702,1.159108,185.8401,2.817929
25.38551,0.5281192,-0.009598552,0.03016876,357.409,175.3934,4.26272
25.48601,0.5449102,-0.008766158,0.005519783,352.3456,166.1729,5.483704
25.58603,0.5528851,-0.005727459,-0.0113909,350.1037,157.1502,2.732595
25.68605,0.551618,0.0001317776,-0.02228555,350.3374,147.7912,0.1311797
25.78649,0.5436844,0.002638969,-0.02961627,351.3725,137.0748,0.4225991
25.89957,0.5223553,-0.0003791525,-0.0348447,353.7904,124.6497,1.347257
25.99968,0.4903247,-0.00578123,-0.03899107,355.4021,114.9591,1.640477
26.10017,0.4514421,-0.01477347,-0.04147421,357.5643,104.7072,2.668133
26.20022,0.4111013,-0.02265301,-0.04632883,0.1741993,98.39317,1.759339
26.30066,0.3721752,-0.0178129,-0.04468452,358.4489,98.9725,0.1289457
26.40182,0.333831,-0.01473805,-0.03041196,358.6046,100.7395,0.6927053
26.51367,0.2897533,-0.01900312,-0.0003187414,359.612,102.6388,1.222456
26.62556,0.2606945,-0.01846512,0.03747414,357.0471,104.2187,1.244336
26.7259,0.2445295,-0.0127476,0.06970607,356.2113,104.8103,0.4056635
26.82628,0.2302701,-0.01568121,0.09115234,356.9608,109.9004,359.4298
26.92633,0.2118547,-0.02919048,0.1012422,3.53939,118.9245,359.7666
27.0265,0.186887,-0.03538726,0.1087298,7.69656,126.8814,0.6365013
27.12682,0.1594203,-0.05310337,0.1150762,15.34265,134.2467,2.373873
27.22718,0.1368697,-0.07445522,0.1223925,23.83957,140.8889,3.988485
27.32792,0.1220072,-0.08779951,0.1353965,27.81322,146.3676,5.057379
27.4405,0.1145126,-0.0933594,0.1545365,31.39145,149.8156,5.437343
27.54066,0.1061681,-0.09553459,0.1690265,32.17991,150.3844,4.752565
27.64104,0.08285423,-0.09513622,0.1899016,32.00508,150.9582,4.777461
27.74135,0.0621779,-0.0888539,0.2103454,28.35371,150.2455,5.396291
27.84157,0.04174126,-0.08723285,0.2289528,25.32527,148.9953,5.815437
27.94223,0.01549064,-0.08541672,0.2395075,23.52754,150.8359,6.579838
28.0557,-0.02185207,-0.07638982,0.2431755,19.50257,162.1977,7.300766
28.16728,-0.05556868,-0.06915113,0.2438425,15.26363,176.4735,8.495378
28.26736,-0.06998827,-0.06001329,0.2399949,10.44797,187.6207,8.14063
28.36763,-0.06589172,-0.05137528,0.2303806,5.904529,196.5977,8.654251
28.46782,-0.04829299,-0.03985772,0.2179946,359.1165,204.7355,7.53148
28.56813,-0.0315512,-0.03268627,0.2086661,358.1276,219.3755,6.469312
28.68117,-0.01277942,-0.03241284,0.1977195,357.9086,235.6295,5.93371
28.78129,0.0009479048,-0.03910574,0.1895911,1.876554,244.835,7.360684
28.88163,0.01359546,-0.03241826,0.1821836,358.8834,247.0503,5.492032
28.98206,0.02234692,-0.0237612,0.177728,353.6917,247.6883,3.93365
29.09453,0.02523036,-0.01596649,0.1753292,346.1893,247.6117,3.049758
29.19487,0.03570379,-0.02149997,0.1696136,342.4594,248.2194,0.03124882
29.29519,0.04839026,-0.03120929,0.1598169,340.8749,245.8997,1.702589
29.39549,0.06259875,-0.04867421,0.1587571,341.0734,244.1817,3.411313
29.49569,0.08215429,-0.05812826,0.1694249,342.3068,244.6459,1.60197
29.59594,0.1080963,-0.05810029,0.1844632,342.5149,244.255,0.3767534
29.69612,0.1303202,-0.05987191,0.2091892,342.4374,240.7996,4.840692
29.79704,0.145895,-0.06876636,0.2359312,344.4235,236.8727,4.654894
29.90854,0.1534262,-0.06225147,0.258676,348.8114,235.1571,2.719674
30.009,0.1569483,-0.04948648,0.2605318,351.261,228.6593,2.390613
30.12168,0.1601112,-0.04196504,0.240286,353.2879,216.2446,0.9784237
30.222,0.162581,-0.0386841,0.2076132,354.6199,204.2543,359.324
30.32212,0.1692259,-0.03299322,0.1654549,354.7321,189.9882,359.1846
30.42245,0.1710491,-0.03179605,0.1254821,356.2178,177.7005,0.6679
30.52259,0.1704569,-0.02616121,0.09558796,355.8207,164.881,0.4257092
30.62304,0.1579728,-0.01341379,0.07175848,354.6973,152.8475,0.7720457
30.72308,0.1340133,-0.007936759,0.0527655,352.467,141.2213,0.797121
30.82325,0.1023222,-0.01639057,0.04162841,352.1285,126.7701,1.902159
30.92402,0.06783639,-0.01146965,0.03617537,353.1395,112.588,1.73675
31.03666,0.0369964,-0.01015514,0.03802373,355.1663,102.6182,0.5213175
31.13696,0.01726353,-0.01025353,0.04517058,355.5182,99.51897,0.3628207
31.24939,-0.0007300271,-0.003783812,0.05947275,350.2256,98.02026,2.387874
31.34955,-0.009451316,-0.002018108,0.07777648,344.0909,97.64115,3.07352
31.4497,-0.01339475,-0.01252264,0.1012473,338.8199,99.11675,3.685532
31.54997,-0.01305853,-0.03891866,0.1230084,336.0359,100.2958,5.523685
31.65441,-0.01724958,-0.0795901,0.1375822,333.1908,98.67669,9.600726
31.75897,-0.03248197,-0.114806,0.1440238,333.331,97.52638,9.800089
31.86078,-0.06183331,-0.1580639,0.1455732,333.5768,96.75871,8.669994
31.9616,-0.1012798,-0.2138764,0.1487719,334.4099,95.65954,7.835476
