InteractionNumber,ElapsedTime,SplitTime,missCount
27.21318,0.2652824,-0.1010189,0.0490688,9.915394,11.14071,-0.002510129
27.32621,0.2011029,-0.05620594,0.01752082,359.1654,338.943,357.8571
27.42668,0.1530596,-0.04656733,-0.0281919,356.4044,315.0854,0.08669595
27.52687,0.1282494,-0.04573636,-0.06559971,355.4277,300.0765,2.004783
27.62748,0.126879,-0.0564838,-0.07472113,0.4600405,300.0854,0.3827278
27.72768,0.1301496,-0.07070637,-0.05209497,5.242124,315.7809,358.7578
27.82832,0.1174373,-0.07718725,-0.0145858,7.45803,339.0036,359.3503
27.92856,0.07788771,-0.08257183,0.02284206,5.194299,348.9508,0.2681434
28.04014,0.0334579,-0.09710348,0.05475045,5.299822,0.8260321,356.995
28.14126,0.02198741,-0.08587299,0.05319329,10.76353,23.89483,357.6478
28.24181,0.0109762,-0.06722832,0.02865325,13.17605,45.6694,1.242463
28.34217,-0.008206092,-0.0623776,0.02486391,15.0282,46.13389,0.9764321
28.44244,-0.01458354,-0.06771964,0.04916664,13.25137,36.97796,2.407834
28.54262,-0.01197365,-0.08925179,0.09085792,15.43483,26.92846,2.518768
28.64283,-0.005395145,-0.1133836,0.1316693,16.4251,23.97791,359.4451
28.7435,0.02684902,-0.1618758,0.185568,7.888641,24.25914,4.962686
28.85579,0.0781097,-0.2170546,0.2367684,5.942423,26.64532,7.415427
28.95698,0.1297453,-0.2240836,0.261537,5.745077,27.33299,9.547074
29.05698,0.1930523,-0.1748208,0.2516316,2.609011,46.73661,2.427899
29.1701,0.2385048,-0.1221684,0.1941468,358.4355,83.31979,358.0258
29.28233,0.245765,-0.09363583,0.1433018,0.1748925,100.6082,0.7286946
29.38283,0.2397092,-0.07904725,0.1055026,0.03503285,102.7672,1.477999
29.48368,0.2209623,-0.06732185,0.06271684,357.5766,101.806,1.943483
29.59553,0.1938065,-0.06794029,0.03885662,0.0113157,83.74414,4.890895
29.69582,0.1484619,-0.06613563,0.04078999,5.172059,49.50755,3.411787
29.79586,0.1036957,-0.05696881,0.02897758,5.336816,23.45517,0.9552019
29.89651,0.07389256,-0.04781674,0.01242941,2.81956,2.735115,0.2446505
30.00362,0.05647318,-0.0453473,-0.01017395,0.788115,338.1569,359.1997
30.1094,0.06317125,-0.05675621,-0.03668852,2.521478,315.473,1.884257
30.20977,0.06465721,-0.06304548,-0.05588393,4.729658,302.3604,357.9545
30.31012,0.05899617,-0.06715693,-0.07203889,6.103851,292.4882,359.2298
30.41064,0.0423636,-0.07779622,-0.07686858,8.799617,289.8352,358.3514
30.51083,0.004045023,-0.09326945,-0.0643873,9.608382,292.1018,359.1161
30.61093,-0.05939803,-0.1139751,-0.04511886,10.59392,296.9656,359.333
30.71157,-0.1560926,-0.1349572,-0.0210475,8.813186,301.3583,0.4687209
30.82397,-0.2902564,-0.1546902,0.02191336,4.464746,306.9212,1.7283
30.92416,-0.3700267,-0.1632849,0.07219222,5.637005,317.1376,2.515215
31.02477,-0.3927642,-0.1469874,0.1083736,10.24766,331.4444,4.256896
31.12477,-0.3867055,-0.1189595,0.1206685,11.1809,339.869,2.400534
31.22519,-0.3191479,-0.09824844,0.1105622,11.11706,15.03984,5.099937
31.32696,-0.2427748,-0.08441266,0.06496224,6.439861,49.82536,7.883402
31.43834,-0.1800528,-0.07762718,0.01969745,2.258407,67.53265,9.374152
31.55087,-0.1310108,-0.07014149,0.009191111,0.2184701,65.46152,7.001906
31.65131,-0.08322941,-0.06724204,0.006034788,356.8559,59.23333,5.969977
31.76362,0.002453059,-0.07107262,0.008912085,351.319,51.67312,1.475298
