,time,posX,posY,posZ,gazeX,gazeY,gazeZ
1096,21.93446,-0.2121047,1.900309,1.5,-0.2215509,1.913764,1.5
1097,21.95445,-0.2108614,1.900309,1.5,-0.2214053,1.915623,1.5
1098,21.97445,-0.2083602,1.900309,1.5,-0.2202187,1.918128,1.5
1099,21.99445,-0.2057966,1.900309,1.5,-0.218576,1.919411,1.5
1100,22.01445,-0.2046391,1.900309,1.5,-0.2168149,1.919955,1.5
1101,22.03445,-0.2020989,1.900309,1.5,-0.2133688,1.920082,1.5
1102,22.05445,-0.200822,1.900309,1.5,-0.2118334,1.919705,1.5
1103,22.07446,-0.1983483,1.900309,1.5,-0.2087861,1.918614,1.5
1104,22.09445,-0.1958206,1.900309,1.5,-0.2064168,1.917069,1.5
1105,22.11446,-0.1946471,1.900309,1.5,-0.2058132,1.916168,1.5
1106,22.13445,-0.1920813,1.900309,1.5,-0.2050832,1.913652,1.5
1107,22.15445,-0.1908534,1.900309,1.5,-0.2051117,1.912503,1.5
1108,22.17445,-0.1883084,1.900309,1.5,-0.2053734,1.910372,1.5
1109,22.19445,-0.1857473,1.900309,1.5,-0.2069924,1.90795,1.5
1110,22.21445,-0.1845,1.900309,1.5,-0.2078395,1.906222,1.5
1111,22.23445,-0.1820174,1.900309,1.5,-0.2093106,1.903189,1.5
1112,22.25446,-0.1808144,1.900309,1.5,-0.2100438,1.901761,1.5
1113,22.27445,-0.1782365,1.900309,1.5,-0.2120256,1.899441,1.5
1114,22.29446,-0.1757304,1.900309,1.5,-0.213908,1.897485,1.5
1115,22.31445,-0.1744844,1.900309,1.5,-0.214888,1.89691,1.5
1116,22.33445,-0.1719723,1.900309,1.5,-0.2173444,1.895734,1.5
1117,22.35445,-0.1707242,1.900309,1.5,-0.2188572,1.894363,1.5
1118,22.37445,-0.1682476,1.900309,1.5,-0.2222963,1.891352,1.5
1119,22.39445,-0.1669341,1.900309,1.5,-0.224695,1.889732,1.5
1120,22.41445,-0.1644714,1.900309,1.5,-0.2306244,1.888084,1.5
1121,22.43446,-0.1619714,1.900309,1.5,-0.2375222,1.885889,1.5
1122,22.45445,-0.1607141,1.900309,1.5,-0.2410422,1.884317,1.5
1123,22.47445,-0.1582019,1.900309,1.5,-0.2485171,1.882295,1.5
1124,22.49445,-0.1569298,1.900309,1.5,-0.2521235,1.881445,1.5
1125,22.51445,-0.1544329,1.900309,1.5,-0.2591529,1.880109,1.5
1126,22.53445,-0.1519422,1.900309,1.5,-0.2662844,1.879003,1.5
1127,22.55445,-0.1507548,1.900309,1.5,-0.2695364,1.878311,1.5
1128,22.57446,-0.1481931,1.900309,1.5,-0.2753897,1.876771,1.5
1129,22.59445,-0.1469844,1.900309,1.5,-0.2785398,1.875805,1.5
1130,22.61446,-0.1444518,1.900309,1.5,-0.283882,1.874012,1.5
1131,22.63445,-0.142458,1.900309,1.5,-0.2861498,1.873336,1.5
1132,22.65445,-0.1405303,1.900309,1.5,-0.2904747,1.871826,1.5
1133,22.67445,-0.1381321,1.900309,1.5,-0.2933522,1.871232,1.5
1134,22.69445,-0.1369203,1.900309,1.5,-0.2950185,1.870832,1.5
1135,22.71445,-0.1343825,1.900309,1.5,-0.2966239,1.869858,1.5
1136,22.73445,-0.131903,1.900309,1.5,-0.2969045,1.868243,1.5
1137,22.75446,-0.1306931,1.900309,1.5,-0.2967104,1.867622,1.5
1138,22.77445,-0.1281411,1.900309,1.5,-0.2949636,1.866107,1.5
1139,22.79446,-0.126888,1.900309,1.5,-0.2923311,1.866048,1.5
1140,22.81445,-0.1244041,1.900309,1.5,-0.2860495,1.866422,1.5
1141,22.83445,-0.1218761,1.900309,1.5,-0.276806,1.86523,1.5
1142,22.85445,-0.1206342,1.900309,1.5,-0.2712545,1.865047,1.5
1143,22.87445,-0.1181661,1.900309,1.5,-0.2588271,1.864589,1.5
1144,22.89445,-0.1168774,1.900309,1.5,-0.251592,1.864627,1.5
1145,22.91445,-0.1143312,1.900309,1.5,-0.236168,1.864598,1.5
1146,22.93446,-0.1118904,1.900309,1.5,-0.2207325,1.864336,1.5
1147,22.95445,-0.1106425,1.900309,1.5,-0.2130339,1.864019,1.5
1148,22.97445,-0.1081155,1.900309,1.5,-0.1945425,1.862885,1.5
1149,22.99445,-0.1068761,1.900309,1.5,-0.184904,1.862789,1.5
1150,23.01445,-0.1043386,1.900309,1.5,-0.1687502,1.863266,1.5
1151,23.03445,-0.101722,1.900309,1.5,-0.1525854,1.862582,1.5
1152,23.05445,-0.1005591,1.900309,1.5,-0.144222,1.862221,1.5
1153,23.07446,-0.09810442,1.900309,1.5,-0.1303113,1.861085,1.5
1154,23.09445,-0.09687386,1.900309,1.5,-0.1241275,1.860569,1.5
1155,23.11446,-0.09433746,1.900309,1.5,-0.1136506,1.858997,1.5
1156,23.13445,-0.09178912,1.900309,1.5,-0.1042343,1.857379,1.5
1157,23.15445,-0.09057314,1.900309,1.5,-0.1002469,1.856927,1.5
1158,23.17445,-0.08806636,1.900309,1.5,-0.09335688,1.854487,1.5
1159,23.19445,-0.08686436,1.900309,1.5,-0.09002225,1.853153,1.5
1160,23.21445,-0.08429731,1.900309,1.5,-0.08414821,1.851254,1.5
1161,23.23445,-0.08177709,1.900309,1.5,-0.08081332,1.849736,1.5
1162,23.25446,-0.08052945,1.900309,1.5,-0.07916395,1.848699,1.5
1163,23.27445,-0.07797982,1.900309,1.5,-0.07579161,1.845556,1.5
1164,23.29446,-0.07674335,1.900309,1.5,-0.07345217,1.844742,1.5
1165,23.31445,-0.07425651,1.900309,1.5,-0.06994048,1.843564,1.5
1166,23.33445,-0.07179315,1.900309,1.5,-0.06644109,1.842726,1.5
1167,23.35445,-0.07055625,1.900309,1.5,-0.0642294,1.841689,1.5
1168,23.37445,-0.06798954,1.900309,1.5,-0.05962586,1.840532,1.5
1169,23.39445,-0.06676458,1.900309,1.5,-0.05733304,1.840234,1.5
1170,23.41445,-0.06423087,1.900309,1.5,-0.05212082,1.839582,1.5
1171,23.43446,-0.06298516,1.900309,1.5,-0.04960826,1.839401,1.5
1172,23.45445,-0.06049033,1.900309,1.5,-0.04551464,1.838562,1.5
1173,23.47445,-0.05799448,1.900309,1.5,-0.04087826,1.838657,1.5
1174,23.49445,-0.05670329,1.900309,1.5,-0.03765825,1.838418,1.5
1175,23.51445,-0.05419839,1.900309,1.5,-0.03360977,1.837957,1.5
1176,23.53445,-0.05172473,1.900309,1.5,-0.03018924,1.83796,1.5
1177,23.55445,-0.05045964,1.900309,1.5,-0.02880063,1.838357,1.5
1178,23.57446,-0.04794702,1.900309,1.5,-0.02669871,1.839779,1.5
1179,23.59445,-0.04670641,1.900309,1.5,-0.02619959,1.840333,1.5
1180,23.61446,-0.04419227,1.900309,1.5,-0.02563922,1.841788,1.5
1181,23.63445,-0.04296674,1.900309,1.5,-0.02532395,1.842092,1.5
1182,23.65445,-0.0403805,1.900309,1.5,-0.02512576,1.84399,1.5
1183,23.67445,-0.0403805,1.897804,1.5,-0.02506745,1.845516,1.5
1184,23.69445,-0.0403805,1.896604,1.5,-0.0250248,1.846301,1.5
1185,23.71445,-0.0403805,1.894076,1.5,-0.02354625,1.848077,1.5
1186,23.73445,-0.0403805,1.89287,1.5,-0.02237744,1.84928,1.5
1187,23.75446,-0.0403805,1.890303,1.5,-0.02005268,1.851112,1.5
1188,23.77445,-0.0403805,1.887745,1.5,-0.01814269,1.852398,1.5
1189,23.79445,-0.0403805,1.88653,1.5,-0.0165812,1.853422,1.5
1190,23.81445,-0.0403805,1.884032,1.5,-0.01405822,1.855339,1.5
1191,23.83445,-0.0403805,1.88283,1.5,-0.0125811,1.856122,1.5
1192,23.85445,-0.0403805,1.880242,1.5,-0.01025949,1.856899,1.5
1193,23.87445,-0.0403805,1.877771,1.5,-0.008343402,1.85785,1.5
1194,23.89445,-0.0403805,1.876582,1.5,-0.007399891,1.858926,1.5
1195,23.91445,-0.0403805,1.874058,1.5,-0.006353458,1.859764,1.5
1196,23.93446,-0.0403805,1.872757,1.5,-0.006413164,1.86015,1.5
1197,23.95445,-0.0403805,1.87027,1.5,-0.00599784,1.861245,1.5
1198,23.97445,-0.0403805,1.867808,1.5,-0.006863257,1.864354,1.5
1199,23.99445,-0.0403805,1.866562,1.5,-0.007978801,1.865819,1.5
1200,24.01445,-0.0403805,1.863969,1.5,-0.01004357,1.867732,1.5
1201,24.03445,-0.0403805,1.862727,1.5,-0.01106407,1.868275,1.5
1202,24.05445,-0.0403805,1.860193,1.5,-0.01351396,1.870326,1.5
1203,24.07446,-0.0403805,1.857709,1.5,-0.01650812,1.871492,1.5
1204,24.09445,-0.0403805,1.856479,1.5,-0.01833432,1.871233,1.5
1205,24.11446,-0.0403805,1.853908,1.5,-0.02191209,1.870623,1.5
1206,24.13445,-0.0403805,1.852735,1.5,-0.02369556,1.870709,1.5
1207,24.15445,-0.0403805,1.850187,1.5,-0.02653082,1.869642,1.5
1208,24.17445,-0.0403805,1.847679,1.5,-0.02980437,1.868028,1.5
1209,24.19445,-0.0403805,1.846496,1.5,-0.03123294,1.866405,1.5
1210,24.21445,-0.0403805,1.843867,1.5,-0.03363062,1.862285,1.5
1211,24.23445,-0.0403805,1.842691,1.5,-0.03483672,1.860222,1.5
1212,24.25446,-0.0403805,1.840229,1.5,-0.03767601,1.856084,1.5
1213,24.27445,-0.0403805,1.837707,1.5,-0.04002643,1.851675,1.5
1214,24.29445,-0.0403805,1.83645,1.5,-0.04097205,1.849592,1.5
1215,24.31445,-0.0403805,1.833931,1.5,-0.04265939,1.845209,1.5
1216,24.33445,-0.0403805,1.832707,1.5,-0.04306864,1.842134,1.5
1217,24.35445,-0.0403805,1.830176,1.5,-0.04423234,1.836885,1.5
1218,24.37445,-0.0403805,1.828888,1.5,-0.04437945,1.834499,1.5
1219,24.39445,-0.0403805,1.826139,1.5,-0.04461307,1.830136,1.5
1220,24.41445,-0.0403805,1.824928,1.5,-0.04513729,1.827361,1.5
1221,24.43446,-0.0403805,1.822446,1.5,-0.04512756,1.822782,1.5
1222,24.45445,-0.0403805,1.820003,1.5,-0.0452136,1.817687,1.5
1223,24.47445,-0.0403805,1.817783,1.5,-0.04442741,1.812982,1.5
1224,24.49445,-0.0403805,1.81583,1.5,-0.04392889,1.810511,1.5
1225,24.51445,-0.0403805,1.813991,1.5,-0.04308682,1.806658,1.5
1226,24.53445,-0.0403805,1.812795,1.5,-0.04274644,1.805308,1.5
1227,24.55445,-0.0403805,1.810248,1.5,-0.04171978,1.802359,1.5
1228,24.57446,-0.0403805,1.807701,1.5,-0.04068762,1.798689,1.5
1229,24.59445,-0.0403805,1.806455,1.5,-0.04034939,1.797122,1.5
1230,24.61446,-0.0403805,1.803911,1.5,-0.03965061,1.794385,1.5
1231,24.63445,-0.0403805,1.802717,1.5,-0.03959741,1.793563,1.5
1232,24.65445,-0.0403805,1.800094,1.5,-0.03904658,1.791313,1.5
1233,24.67445,-0.0403805,1.798895,1.5,-0.03885909,1.789997,1.5
1234,24.69445,-0.0403805,1.796376,1.5,-0.03874773,1.78713,1.5
1235,24.71445,-0.0403805,1.793909,1.5,-0.03856895,1.784767,1.5
1236,24.73445,-0.0403805,1.792589,1.5,-0.03870181,1.783745,1.5
1237,24.75446,-0.0403805,1.790063,1.5,-0.03929985,1.781602,1.5
1238,24.77445,-0.0403805,1.788804,1.5,-0.03947222,1.78019,1.5
1239,24.79445,-0.0403805,1.786256,1.5,-0.03929718,1.77837,1.5
1240,24.81445,-0.0403805,1.783849,1.5,-0.03966997,1.775018,1.5
1241,24.83445,-0.0403805,1.782679,1.5,-0.03963389,1.773203,1.5
1242,24.85445,-0.0403805,1.780133,1.5,-0.03912034,1.769727,1.5
1243,24.87445,-0.0403805,1.778876,1.5,-0.03905035,1.768256,1.5
1244,24.89445,-0.0403805,1.776307,1.5,-0.0390588,1.765348,1.5
1245,24.91445,-0.0403805,1.773819,1.5,-0.03882981,1.762477,1.5
1246,24.93446,-0.0403805,1.772472,1.5,-0.03872276,1.760816,1.5
1247,24.95445,-0.0403805,1.77009,1.5,-0.03875951,1.758058,1.5
1248,24.97445,-0.0403805,1.768851,1.5,-0.03855621,1.756184,1.5
1249,24.99445,-0.0403805,1.766247,1.5,-0.03883484,1.753177,1.5
1250,25.01445,-0.0403805,1.763773,1.5,-0.0389911,1.750923,1.5
1251,25.03445,-0.0403805,1.762579,1.5,-0.03877082,1.749667,1.5
1252,25.05445,-0.0403805,1.760016,1.5,-0.03962927,1.746936,1.5
1253,25.07446,-0.0403805,1.758807,1.5,-0.04007409,1.745381,1.5
1254,25.09445,-0.0403805,1.756308,1.5,-0.04083035,1.742236,1.5
1255,25.11446,-0.0403805,1.753711,1.5,-0.04175605,1.739769,1.5
1256,25.13445,-0.0403805,1.752453,1.5,-0.0422814,1.73844,1.5
1257,25.15445,-0.0403805,1.749971,1.5,-0.0433291,1.735934,1.5
1258,25.17445,-0.0403805,1.748741,1.5,-0.04393524,1.734019,1.5
1259,25.19445,-0.0403805,1.746201,1.5,-0.04488706,1.730386,1.5
1260,25.21445,-0.0403805,1.743752,1.5,-0.04569671,1.726212,1.5
1261,25.23445,-0.0403805,1.742508,1.5,-0.04581083,1.7242,1.5
1262,25.25446,-0.0403805,1.739971,1.5,-0.04693728,1.720775,1.5
1263,25.27445,-0.0403805,1.738762,1.5,-0.04737911,1.719392,1.5
1264,25.29445,-0.0403805,1.736097,1.5,-0.04788015,1.716481,1.5
1265,25.31445,-0.0403805,1.733688,1.5,-0.04881057,1.71385,1.5
1266,25.33445,-0.0403805,1.732496,1.5,-0.04913474,1.712729,1.5
1267,25.35445,-0.0403805,1.72994,1.5,-0.049622,1.710647,1.5
1268,25.37445,-0.0403805,1.728532,1.5,-0.04988037,1.709742,1.5
1269,25.39445,-0.0403805,1.726205,1.5,-0.05023424,1.707204,1.5
1270,25.41445,-0.0403805,1.724996,1.5,-0.05054197,1.706573,1.5
1271,25.43446,-0.0403805,1.722311,1.5,-0.05070241,1.70615,1.5
1272,25.45445,-0.0403805,1.719868,1.5,-0.05073854,1.705047,1.5
1273,25.47445,-0.0403805,1.718705,1.5,-0.05093035,1.704097,1.5
1274,25.49445,-0.0403805,1.716216,1.5,-0.05113892,1.701738,1.5
1275,25.51445,-0.0403805,1.713669,1.5,-0.0514173,1.700301,1.5
1276,25.53445,-0.0403805,1.712426,1.5,-0.0514938,1.699726,1.5
1277,25.55445,-0.0403805,1.709898,1.5,-0.051842,1.698464,1.5
1278,25.57446,-0.0403805,1.708683,1.5,-0.05219929,1.697538,1.5
1279,25.59445,-0.0403805,1.706138,1.5,-0.05296481,1.695663,1.5
1280,25.61446,-0.0403805,1.70491,1.5,-0.0534719,1.694598,1.5
1281,25.63445,-0.0403805,1.702359,1.5,-0.05402796,1.692041,1.5
1282,25.65445,-0.0403805,1.69987,1.5,-0.054763,1.689341,1.5
1283,25.67445,-0.04160865,1.69987,1.5,-0.05453615,1.68765,1.5
1284,25.69445,-0.04419222,1.69987,1.5,-0.05553265,1.684352,1.5
1285,25.71445,-0.04544357,1.69987,1.5,-0.05567491,1.683164,1.5
1286,25.73445,-0.04793634,1.69987,1.5,-0.05625688,1.680461,1.5
1287,25.75446,-0.05039318,1.69987,1.5,-0.05703643,1.678896,1.5
1288,25.77445,-0.0516456,1.69987,1.5,-0.05723391,1.678586,1.5
1289,25.79445,-0.05418326,1.69987,1.5,-0.05791201,1.677532,1.5
1290,25.81445,-0.05548029,1.69987,1.5,-0.05802279,1.677143,1.5
1291,25.83445,-0.05800212,1.69987,1.5,-0.0583009,1.67548,1.5
1292,25.85445,-0.06041124,1.69987,1.5,-0.05826934,1.673833,1.5
1293,25.87445,-0.06165205,1.69987,1.5,-0.05855779,1.67305,1.5
1294,25.89445,-0.06428593,1.69987,1.5,-0.05886473,1.671242,1.5
1295,25.91445,-0.06544138,1.69987,1.5,-0.05895104,1.669937,1.5
1296,25.93446,-0.06801842,1.69987,1.5,-0.05926676,1.667324,1.5
1297,25.95445,-0.07047628,1.69987,1.5,-0.05981069,1.664601,1.5
1298,25.97445,-0.07167672,1.69987,1.5,-0.06020082,1.663441,1.5
1299,25.99445,-0.07426666,1.69987,1.5,-0.06172682,1.66137,1.5
1300,26.01445,-0.07548002,1.69987,1.5,-0.06220607,1.660452,1.5
1301,26.03445,-0.07798101,1.69987,1.5,-0.06418724,1.65862,1.5
1302,26.05445,-0.08050484,1.69987,1.5,-0.06653976,1.657807,1.5
1303,26.07446,-0.08172875,1.69987,1.5,-0.067554,1.657796,1.5
1304,26.09445,-0.08426321,1.69987,1.5,-0.06919751,1.658441,1.5
1305,26.11446,-0.08550195,1.69987,1.5,-0.06987446,1.658408,1.5
1306,26.13445,-0.08804302,1.69987,1.5,-0.07056399,1.658213,1.5
1307,26.15445,-0.09051134,1.69987,1.5,-0.0700853,1.658313,1.5
1308,26.17445,-0.09173539,1.69987,1.5,-0.06919853,1.658826,1.5
1309,26.19445,-0.09430273,1.69987,1.5,-0.06684276,1.659222,1.5
1310,26.21445,-0.09551816,1.69987,1.5,-0.06567958,1.659052,1.5
1311,26.23445,-0.09805997,1.69987,1.5,-0.0619271,1.659225,1.5
1312,26.25446,-0.1005441,1.69987,1.5,-0.05756789,1.659622,1.5
1313,26.27445,-0.1017903,1.69987,1.5,-0.05558179,1.659917,1.5
1314,26.29445,-0.1043189,1.69987,1.5,-0.05154148,1.660041,1.5
1315,26.31445,-0.1055467,1.69987,1.5,-0.04940443,1.660176,1.5
1316,26.33445,-0.1080907,1.69987,1.5,-0.04533023,1.66051,1.5
1317,26.35445,-0.1105797,1.69987,1.5,-0.04249748,1.66074,1.5
1318,26.37445,-0.1125471,1.69987,1.5,-0.04126339,1.660883,1.5
1319,26.39445,-0.1145429,1.69987,1.5,-0.03955059,1.660823,1.5
1320,26.41445,-0.1157029,1.69987,1.5,-0.03903191,1.660968,1.5
1321,26.43446,-0.1182637,1.69987,1.5,-0.03896046,1.660384,1.5
1322,26.45445,-0.1194283,1.69987,1.5,-0.03937579,1.659821,1.5
1323,26.47445,-0.1219183,1.69987,1.5,-0.04148102,1.658583,1.5
1324,26.49445,-0.1244188,1.69987,1.5,-0.04408491,1.657887,1.5
1325,26.51445,-0.1256026,1.69987,1.5,-0.04588097,1.657549,1.5
1326,26.53445,-0.1281809,1.69987,1.5,-0.0493827,1.656523,1.5
1327,26.55445,-0.1293878,1.69987,1.5,-0.05138561,1.655881,1.5
1328,26.57446,-0.1319094,1.69987,1.5,-0.05594246,1.654792,1.5
1329,26.59445,-0.134398,1.69987,1.5,-0.060707,1.654058,1.5
1330,26.61446,-0.1356027,1.69987,1.5,-0.06336122,1.653973,1.5
1331,26.63445,-0.1381899,1.69987,1.5,-0.06955129,1.653019,1.5
1332,26.65445,-0.1395563,1.69987,1.5,-0.07279688,1.652447,1.5
1333,26.67445,-0.1419011,1.69987,1.5,-0.07933986,1.651603,1.5
1334,26.69445,-0.1444113,1.69987,1.5,-0.08710381,1.650606,1.5
1335,26.71445,-0.1456328,1.69987,1.5,-0.09094237,1.649972,1.5
1336,26.73445,-0.1482244,1.69987,1.5,-0.09931938,1.648024,1.5
1337,26.75446,-0.1494157,1.69987,1.5,-0.1033197,1.647215,1.5
1338,26.77445,-0.151921,1.69987,1.5,-0.1120293,1.646508,1.5
1339,26.79445,-0.1544632,1.69987,1.5,-0.1211911,1.644943,1.5
1340,26.81445,-0.1556865,1.69987,1.5,-0.1259762,1.643376,1.5
1341,26.83445,-0.1581839,1.69987,1.5,-0.1355936,1.640134,1.5
1342,26.85445,-0.1594411,1.69987,1.5,-0.1403151,1.638689,1.5
1343,26.87445,-0.1620099,1.69987,1.5,-0.1491107,1.636885,1.5
1344,26.89445,-0.1645287,1.69987,1.5,-0.1571864,1.634984,1.5
1345,26.91445,-0.1656891,1.69987,1.5,-0.1613597,1.63392,1.5
1346,26.93446,-0.1682574,1.69987,1.5,-0.1685604,1.632168,1.5
1347,26.95445,-0.1694913,1.69987,1.5,-0.1717429,1.631299,1.5
1348,26.97445,-0.1719923,1.69987,1.5,-0.1780428,1.629822,1.5
1349,26.99445,-0.1745092,1.69987,1.5,-0.1834273,1.628205,1.5
1350,27.01445,-0.1757364,1.69987,1.5,-0.1854259,1.627394,1.5
1351,27.03445,-0.1782383,1.69987,1.5,-0.1889296,1.62579,1.5
1352,27.05445,-0.1795324,1.69987,1.5,-0.1901908,1.625285,1.5
1353,27.07446,-0.1820606,1.69987,1.5,-0.1919978,1.623468,1.5
1354,27.09445,-0.1845897,1.69987,1.5,-0.1926556,1.622072,1.5
1355,27.11446,-0.1857609,1.69987,1.5,-0.1926653,1.621717,1.5
1356,27.13445,-0.1883094,1.69987,1.5,-0.1921225,1.62047,1.5
1357,27.15445,-0.1895097,1.69987,1.5,-0.1919206,1.619896,1.5
1358,27.17445,-0.1920648,1.69987,1.5,-0.1911366,1.617952,1.5
1359,27.19445,-0.1945447,1.69987,1.5,-0.1907009,1.615978,1.5
1360,27.21445,-0.19577,1.69987,1.5,-0.1906012,1.614763,1.5
1361,27.23445,-0.1983156,1.69987,1.5,-0.1904546,1.612346,1.5
1362,27.25446,-0.1995468,1.69987,1.5,-0.1906014,1.610848,1.5
1363,27.27445,-0.2021434,1.69987,1.5,-0.1910817,1.608301,1.5
1364,27.29445,-0.2046041,1.69987,1.5,-0.1920976,1.606183,1.5
1365,27.31445,-0.2057921,1.69987,1.5,-0.1927364,1.605157,1.5
1366,27.33445,-0.2083125,1.69987,1.5,-0.1943512,1.603938,1.5
1367,27.35445,-0.2095527,1.69987,1.5,-0.1954338,1.603361,1.5
1368,27.37445,-0.2121475,1.69987,1.5,-0.1978314,1.602941,1.5
1369,27.39445,-0.2133607,1.69987,1.5,-0.1994852,1.602879,1.5
1370,27.41445,-0.2158695,1.69987,1.5,-0.2024395,1.60348,1.5
1371,27.43446,-0.2183596,1.69987,1.5,-0.2051747,1.603835,1.5
1372,27.45445,-0.2195912,1.69987,1.5,-0.2069799,1.603654,1.5
1373,27.47445,-0.2221352,1.69987,1.5,-0.210566,1.603629,1.5
1374,27.49445,-0.2233868,1.69987,1.5,-0.2119674,1.603523,1.5
1375,27.51445,-0.2259161,1.69987,1.5,-0.2153127,1.604627,1.5
1376,27.53445,-0.2283899,1.69987,1.5,-0.2185783,1.606623,1.5
1377,27.55445,-0.2296062,1.69987,1.5,-0.2197562,1.606876,1.5
1378,27.57446,-0.2321744,1.69987,1.5,-0.2222617,1.607427,1.5
1379,27.59445,-0.2334093,1.69987,1.5,-0.2232536,1.607731,1.5
1380,27.61446,-0.2359459,1.69987,1.5,-0.2253347,1.608562,1.5
1381,27.63445,-0.2384165,1.69987,1.5,-0.2273064,1.6085,1.5
1382,27.65445,-0.239669,1.69987,1.5,-0.2279363,1.608372,1.5
1383,27.67445,-0.2422122,1.69987,1.5,-0.230388,1.607591,1.5
1384,27.69445,-0.2434217,1.69987,1.5,-0.2319914,1.606914,1.5
1385,27.71445,-0.2459755,1.69987,1.5,-0.2349285,1.605098,1.5
1386,27.73445,-0.2484207,1.69987,1.5,-0.238092,1.602525,1.5
1387,27.75446,-0.2496897,1.69987,1.5,-0.2396096,1.601603,1.5
1388,27.77445,-0.2521956,1.69987,1.5,-0.2437883,1.599441,1.5
1389,27.79445,-0.2534499,1.69987,1.5,-0.2460528,1.598135,1.5
1390,27.81445,-0.2560206,1.69987,1.5,-0.250442,1.595317,1.5
1391,27.83445,-0.2584859,1.69987,1.5,-0.2549771,1.593196,1.5
1392,27.85445,-0.259735,1.69987,1.5,-0.2571191,1.592272,1.5
1393,27.87445,-0.2622119,1.69987,1.5,-0.2618278,1.590083,1.5
1394,27.89445,-0.2634504,1.69987,1.5,-0.2640205,1.589574,1.5
1395,27.91445,-0.266016,1.69987,1.5,-0.267719,1.587964,1.5
1396,27.93446,-0.268546,1.69987,1.5,-0.271216,1.587001,1.5
1397,27.95445,-0.2697393,1.69987,1.5,-0.2728384,1.586535,1.5
1398,27.97445,-0.2722896,1.69987,1.5,-0.27562,1.585413,1.5
1399,27.99445,-0.2734488,1.69987,1.5,-0.2761754,1.58488,1.5
1400,28.01445,-0.2760338,1.69987,1.5,-0.2773664,1.584373,1.5
1401,28.03445,-0.2785041,1.69987,1.5,-0.277726,1.582953,1.5
1402,28.05445,-0.2798021,1.69987,1.5,-0.2774462,1.582095,1.5
1403,28.07446,-0.2822804,1.69987,1.5,-0.2762509,1.581033,1.5
1404,28.09445,-0.2835616,1.69987,1.5,-0.2752877,1.580903,1.5
1405,28.11446,-0.2860932,1.69987,1.5,-0.2734653,1.580102,1.5
1406,28.13445,-0.2885497,1.69987,1.5,-0.2717492,1.578932,1.5
1407,28.15445,-0.2897615,1.69987,1.5,-0.2706716,1.579386,1.5
1408,28.17445,-0.2923555,1.69987,1.5,-0.2695092,1.583745,1.5
1409,28.19445,-0.2935516,1.69987,1.5,-0.2693009,1.586545,1.5
1410,28.21445,-0.2960952,1.69987,1.5,-0.2688426,1.59168,1.5
1411,28.23445,-0.2985814,1.69987,1.5,-0.2693027,1.595529,1.5
1412,28.25446,-0.2998452,1.69987,1.5,-0.2695407,1.597224,1.5
1413,28.27445,-0.3025825,1.69987,1.5,-0.2718255,1.602978,1.5
1414,28.29445,-0.3037308,1.69987,1.5,-0.2722967,1.602932,1.5
1415,28.31445,-0.3061835,1.69987,1.5,-0.2746924,1.606128,1.5
1416,28.33445,-0.3073784,1.69987,1.5,-0.2762877,1.60841,1.5
1417,28.35445,-0.3098775,1.69987,1.5,-0.2804278,1.614195,1.5
1418,28.37445,-0.3124166,1.69987,1.5,-0.284365,1.616952,1.5
1419,28.39445,-0.3135906,1.69987,1.5,-0.2862625,1.617409,1.5
1420,28.41445,-0.3161289,1.69987,1.5,-0.2898718,1.618609,1.5
1421,28.43446,-0.3173451,1.69987,1.5,-0.2914129,1.619233,1.5
1422,28.45445,-0.3198945,1.69987,1.5,-0.2947255,1.619262,1.5
1423,28.47445,-0.3223716,1.69987,1.5,-0.2973241,1.618185,1.5
1424,28.49445,-0.3236242,1.69987,1.5,-0.2986155,1.617935,1.5
1425,28.51445,-0.326145,1.69987,1.5,-0.3021162,1.618642,1.5
1426,28.53445,-0.32735,1.69987,1.5,-0.3039969,1.619156,1.5
1427,28.55445,-0.3298998,1.69987,1.5,-0.307067,1.619651,1.5
1428,28.57446,-0.3323919,1.69987,1.5,-0.3102467,1.620678,1.5
1429,28.59445,-0.3336145,1.69987,1.5,-0.311563,1.621232,1.5
1430,28.61446,-0.3361505,1.69987,1.5,-0.314424,1.622701,1.5
1431,28.63445,-0.3373891,1.69987,1.5,-0.3154757,1.623778,1.5
1432,28.65445,-0.3399246,1.69987,1.5,-0.317646,1.626631,1.5
1433,28.67445,-0.3424461,1.69987,1.5,-0.3190226,1.629114,1.5
1434,28.69445,-0.3436358,1.69987,1.5,-0.3192827,1.630327,1.5
1435,28.71445,-0.3461965,1.69987,1.5,-0.3199069,1.632557,1.5
1436,28.73445,-0.3474204,1.69987,1.5,-0.3200922,1.635237,1.5
1437,28.75446,-0.3499288,1.69987,1.5,-0.3206553,1.641888,1.5
1438,28.77445,-0.3524555,1.69987,1.5,-0.320453,1.647182,1.5
1439,28.79445,-0.353657,1.69987,1.5,-0.3205466,1.648325,1.5
1440,28.81445,-0.3562441,1.69987,1.5,-0.320622,1.650889,1.5
1441,28.83445,-0.3574388,1.69987,1.5,-0.3206319,1.652829,1.5
1442,28.85445,-0.3599475,1.69987,1.5,-0.3213751,1.656036,1.5
1443,28.87445,-0.3624722,1.69987,1.5,-0.3221616,1.657886,1.5
1444,28.89445,-0.3636879,1.69987,1.5,-0.3228679,1.658258,1.5
1445,28.91445,-0.3662131,1.69987,1.5,-0.3249527,1.659714,1.5
