date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:39:46,4.941578,0.06723472,-0.03316941,0.04034574,4.1058,9.205971,-15.7139
2024/07/09_13:39:46,4.961578,0.06694463,-0.03270566,0.04018485,4.001873,9.135795,-15.55527
2024/07/09_13:39:46,4.981579,0.06662083,-0.03200188,0.03983445,3.909088,9.059942,-15.38309
2024/07/09_13:39:46,5.001579,0.06639247,-0.03139589,0.03950328,3.779313,8.96864,-15.13452
2024/07/09_13:39:46,5.02158,0.06629733,-0.03109295,0.03913727,3.705382,8.88583,-15.05588
2024/07/09_13:39:46,5.041576,0.06601821,-0.03080589,0.03882611,3.612741,8.842081,-14.83145
2024/07/09_13:39:46,5.061577,0.06583295,-0.0302873,0.038282,3.6497,8.775717,-14.62711
2024/07/09_13:39:46,5.081577,0.06562406,-0.02975285,0.03780765,3.660388,8.711226,-14.43262
2024/07/09_13:39:46,5.101578,0.06546806,-0.02944587,0.03730297,3.650532,8.676554,-14.19028
2024/07/09_13:39:46,5.121578,0.06540482,-0.02934999,0.03708874,3.658652,8.661651,-14.0672
