date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_14:31:54,4.510498,-0.05598789,-0.02298377,0.01171611,3.071413,-11.08835,3.562161
2024/07/09_14:31:54,4.530518,-0.05576783,-0.02235892,0.01141337,2.744102,-11.11349,3.457763
2024/07/09_14:31:54,4.550537,-0.05549823,-0.02166867,0.01105405,2.419067,-11.12775,3.333685
2024/07/09_14:31:54,4.570557,-0.05517305,-0.02096852,0.01057803,2.074989,-11.14944,3.210502
2024/07/09_14:31:54,4.590576,-0.05481099,-0.02017614,0.009957805,1.699091,-11.17004,3.103786
2024/07/09_14:31:54,4.610596,-0.05460497,-0.01978401,0.009615298,1.491108,-11.18768,3.053118
2024/07/09_14:31:54,4.630615,-0.05419874,-0.01892592,0.008871731,1.079479,-11.21213,2.934099
2024/07/09_14:31:55,4.650635,-0.05381439,-0.01791495,0.008077538,0.6182479,-11.22641,2.811817
2024/07/09_14:31:55,4.670654,-0.05339655,-0.0168197,0.007181247,0.1212176,-11.26727,2.690423
2024/07/09_14:31:55,4.690674,-0.0529903,-0.01572756,0.006255195,-0.4070435,-11.3082,2.573658
2024/07/09_14:31:55,4.710693,-0.05277907,-0.01516707,0.005778688,-0.681366,-11.3309,2.514577
2024/07/09_14:31:55,4.730469,-0.05235831,-0.01395156,0.004754573,-1.25528,-11.37817,2.407303
2024/07/09_14:31:55,4.750488,-0.051922,-0.01274053,0.00369719,-1.855347,-11.42816,2.293588
2024/07/09_14:31:55,4.770508,-0.0514509,-0.01161014,0.002667558,-2.430634,-11.47644,2.120086
2024/07/09_14:31:55,4.790527,-0.05095125,-0.01043662,0.001609568,-3.021057,-11.50342,1.934751
2024/07/09_14:31:55,4.810547,-0.0506984,-0.009776589,0.001035528,-3.31723,-11.52222,1.813143
2024/07/09_14:31:55,4.830566,-0.05016334,-0.008560002,-3.158301E-05,-3.963043,-11.55197,1.548384
2024/07/09_14:31:55,4.850586,-0.04951895,-0.007273238,-0.001173029,-4.585022,-11.56076,1.190001
2024/07/09_14:31:55,4.870605,-0.04894179,-0.00596655,-0.002347523,-5.201263,-11.5304,0.8733208
2024/07/09_14:31:55,4.890625,-0.04832584,-0.004777997,-0.003496633,-5.841583,-11.54782,0.6702251
2024/07/09_14:31:55,4.910645,-0.0480047,-0.004175271,-0.004140336,-6.131134,-11.57712,0.5843951
2024/07/09_14:31:55,4.930664,-0.04749371,-0.003022035,-0.00530105,-6.726349,-11.59589,0.3965534
2024/07/09_14:31:55,4.950684,-0.04694224,-0.001797675,-0.006535319,-7.289551,-11.65131,0.2694173
2024/07/09_14:31:55,4.970703,-0.04642484,-0.0006363944,-0.007749759,-7.866089,-11.68658,0.1396292
2024/07/09_14:31:55,4.990479,-0.04589976,0.0005251125,-0.008987736,-8.439148,-11.71899,0.01926256
2024/07/09_14:31:55,5.010498,-0.04558204,0.001088871,-0.009594845,-8.728973,-11.75381,-0.03674316
